line_num,role,chunk_idx,n_tokens,low_conf,npr,orig_logrank,mean_p_logrank
264,lm,0,7,0,1.137233,1.658580,1.886191
2919,human,0,20,0,1.051958,1.462981,1.538995
2919,lm,0,10,0,1.077016,2.093612,2.254853
1166,human,0,63,0,1.254907,0.657518,0.825124
1166,lm,0,65,0,1.380542,0.720179,0.994237
7130,human,0,34,0,1.359074,0.647512,0.880017
7130,lm,0,31,0,1.183577,0.872094,1.032190
3104,human,0,37,0,1.328287,0.806774,1.071627
3104,lm,0,12,0,1.122777,1.841611,2.067719
1493,human,0,128,0,1.314043,0.729309,0.958343
1493,human,1,128,0,1.313727,0.601836,0.790648
1493,human,2,128,0,1.062673,1.083996,1.151933
1493,human,3,128,0,1.054826,1.314875,1.386965
1493,human,4,128,0,1.177818,0.911915,1.074070
1493,human,5,128,0,1.162567,0.878488,1.021301
1493,human,6,56,0,1.122017,1.364907,1.531448
1493,lm,0,121,0,2.073287,0.223756,0.463911
8538,human,0,48,0,1.311796,0.672396,0.882046
8538,lm,0,128,0,3.191281,0.113366,0.361783
8538,lm,1,128,0,2.458121,0.135254,0.332470
8538,lm,2,56,0,1.941470,0.255202,0.495467
3593,human,0,88,0,1.389629,0.438533,0.609398
3593,lm,0,128,0,1.407903,0.477522,0.672305
3593,lm,1,70,0,1.349948,0.417139,0.563116
8534,human,0,63,0,1.378604,0.656961,0.905689
8534,lm,0,17,0,1.166595,1.441549,1.681704
2566,human,0,128,0,1.138102,0.780165,0.887908
2566,human,1,29,0,1.147217,1.008125,1.156538
2566,lm,0,13,0,1.099848,1.377831,1.515405
7310,human,0,17,0,1.154842,1.361271,1.572053
7310,lm,0,48,0,1.549060,0.486493,0.753607
4386,human,0,84,0,1.438861,0.595650,0.857058
4386,lm,0,56,0,1.465950,0.600392,0.880145
5339,human,0,60,0,1.249422,0.674180,0.842335
5339,lm,0,12,0,1.025551,3.238559,3.321307
2868,human,0,112,0,1.479920,0.320280,0.473989
2868,lm,0,53,0,1.652894,0.307171,0.507720
3091,human,0,34,0,1.347618,0.477624,0.643655
3091,lm,0,6,0,1.147974,1.316134,1.510888
6833,human,0,128,0,1.506372,0.330356,0.497639
6833,human,1,66,0,1.367989,0.620582,0.848949
6833,lm,0,88,0,1.691662,0.300879,0.508985
2837,human,0,71,0,1.409355,0.593110,0.835903
2837,lm,0,10,0,1.026533,2.616469,2.685893
6614,human,0,121,0,1.304814,0.512488,0.668701
6614,lm,0,10,0,1.013631,3.434090,3.480901
4273,human,0,59,0,1.286346,0.581843,0.748452
4273,lm,0,54,0,1.789820,0.320085,0.572894
265,human,0,96,0,1.211620,0.665376,0.806183
265,lm,0,69,0,1.535069,0.521091,0.799911
4963,human,0,128,0,1.173382,0.874583,1.026219
4963,human,1,128,0,1.155650,0.951196,1.099250
4963,human,2,50,0,1.166422,0.931487,1.086507
4963,lm,0,9,0,1.040471,2.072242,2.156108
8313,human,0,35,0,1.136425,1.297981,1.475058
8313,lm,0,10,0,1.089925,1.493092,1.627358
4412,human,0,81,0,1.180839,0.872500,1.030283
4412,lm,0,24,0,1.190721,1.133451,1.349625
8274,human,0,128,0,1.150575,0.820023,0.943498
8274,human,1,61,0,1.114356,1.183802,1.319176
8274,lm,0,58,0,1.179539,0.969932,1.144072
6626,human,0,22,0,1.287420,0.430779,0.554593
6626,lm,0,6,0,1.060243,1.782087,1.889445
1126,human,0,29,0,1.207892,0.949711,1.147148
1126,lm,0,13,0,1.133101,1.208292,1.369117
4024,human,0,39,0,1.111162,1.085993,1.206715
4024,lm,0,19,0,1.155493,1.064127,1.229591
7485,human,0,128,0,1.702229,0.330335,0.562305
7485,human,1,51,0,1.261521,0.876795,1.106096
7485,lm,0,6,0,1.067019,2.325727,2.481593
4565,human,0,125,0,1.324993,0.548665,0.726978
4565,lm,0,39,0,1.283889,0.771203,0.990139
4804,human,0,96,0,1.382242,0.517957,0.715942
4804,lm,0,43,0,1.368032,0.734436,1.004732
126,human,0,21,0,1.249231,0.812328,1.014784
126,lm,0,11,0,1.126380,1.217556,1.371430
1340,human,0,79,0,1.231210,0.799531,0.984391
