line_num,human_npr,lm_npr,winner,human_logrank,lm_logrank,human_perturbed_logrank,lm_perturbed_logrank
2284,1.642320,1.697348,MGC,0.451063,0.483710,0.740790,0.821024
2288,1.322672,1.681099,MGC,0.705490,0.498913,0.933132,0.838722
229,1.342091,1.468343,MGC,0.851336,0.736336,1.142571,1.081194
2290,1.478728,1.540808,MGC,0.568458,0.574707,0.840595,0.885513
2291,1.574131,1.754191,MGC,0.716354,0.432022,1.127636,0.757849
2292,1.401984,1.405355,MGC,0.791039,0.939426,1.109024,1.320227
2293,1.390628,1.420808,MGC,0.615314,0.660760,0.855673,0.938813
2295,1.724567,1.729173,MGC,0.510747,0.522115,0.880817,0.902827
2298,1.483541,2.081474,MGC,0.564440,0.300331,0.837369,0.625132
2299,1.209184,1.351166,MGC,1.239849,0.886933,1.499205,1.198394
23,1.465986,1.662987,MGC,0.551285,0.592268,0.808176,0.984933
230,1.877095,1.932496,MGC,0.449350,0.422610,0.843473,0.816693
2303,1.537224,4.138082,MGC,0.491822,0.068416,0.756040,0.283111
2305,1.453843,1.797151,MGC,0.814217,0.625830,1.183744,1.124711
2306,1.399977,1.547780,MGC,0.923786,0.778624,1.293279,1.205139
231,1.431866,2.150461,MGC,0.766207,0.384896,1.097105,0.827703
2310,1.857238,2.398795,MGC,0.377975,0.294817,0.701990,0.707205
2313,1.381522,1.608350,MGC,0.616974,0.428180,0.852364,0.688663
2314,1.681925,1.782160,MGC,0.427816,0.392391,0.719554,0.699304
2316,1.653617,1.740704,MGC,0.365796,0.394780,0.604887,0.687194
2317,1.261385,1.607928,MGC,0.958652,0.393629,1.209229,0.632928
2319,1.362402,1.535559,MGC,0.775962,0.696351,1.057172,1.069288
232,1.360476,1.331961,HWC,0.765772,0.881686,1.041814,1.174371
2320,1.464106,1.549772,MGC,0.626848,0.785329,0.917771,1.217080
2322,1.672096,1.949611,MGC,0.348387,0.273337,0.582536,0.532900
2324,1.664513,1.394181,HWC,0.466588,0.932061,0.776642,1.299462
2325,1.490887,1.966964,MGC,0.756191,0.255935,1.127396,0.503414
2326,1.600345,1.946063,MGC,0.443679,0.318345,0.710039,0.619519
2327,1.826617,1.944320,MGC,0.342580,0.231696,0.625763,0.450492
2330,1.566771,1.938412,MGC,0.530865,0.360561,0.831743,0.698916
2331,1.561158,1.557627,HWC,0.555316,0.596676,0.866936,0.929399
2332,1.584942,2.020806,MGC,0.527644,0.316118,0.836285,0.638812
2333,1.412801,1.456037,MGC,0.595823,0.645703,0.841780,0.940168
2334,1.497790,2.537242,MGC,0.370605,0.197350,0.555088,0.500725
2337,1.572915,1.483292,HWC,0.670532,1.283250,1.054690,1.903434
2338,1.246219,1.323274,MGC,0.937684,0.965649,1.168561,1.277818
2339,1.385877,1.689478,MGC,0.458582,0.516861,0.635539,0.873225
2340,1.372581,1.549503,MGC,0.883285,0.508584,1.212379,0.788053
2342,1.487260,1.487961,MGC,0.831373,1.338857,1.236467,1.992166
2343,1.439761,1.607440,MGC,0.626383,0.587909,0.901842,0.945028
2344,1.400536,1.594453,MGC,0.538154,0.486384,0.753705,0.775517
2346,1.721438,1.734057,MGC,0.389261,0.404167,0.670088,0.700848
2347,1.457465,2.138267,MGC,0.551060,0.222219,0.803151,0.475164
2348,1.673901,1.744555,MGC,0.438275,0.396828,0.733629,0.692289
2349,1.497145,1.295752,HWC,0.418836,1.007124,0.627058,1.304983
235,1.299462,1.351367,MGC,0.866263,0.785296,1.125676,1.061223
2350,1.364388,1.265743,HWC,0.834136,1.604184,1.138086,2.030484
2351,2.249053,2.366256,MGC,0.172671,0.230311,0.388347,0.544975
2353,1.378286,1.431868,MGC,0.718107,0.598870,0.989757,0.857503
2354,1.549747,1.608893,MGC,0.472205,0.666004,0.731799,1.071529
2356,1.992351,4.603047,MGC,0.419821,0.051051,0.836431,0.234992
2357,1.408103,1.565750,MGC,0.710751,0.630381,1.000811,0.987019
2358,1.410002,1.859495,MGC,0.488806,0.343735,0.689217,0.639174
2359,1.342841,1.421346,MGC,0.791370,0.806197,1.062684,1.145884
236,1.449139,1.485428,MGC,0.755513,0.724158,1.094843,1.075685
2360,1.531073,1.354982,HWC,0.588734,0.872901,0.901395,1.182765
2361,1.613121,1.643075,MGC,0.547139,0.675827,0.882602,1.110435
2362,1.598349,1.971744,MGC,0.501698,0.302157,0.801889,0.595776
2363,2.391556,2.933929,MGC,0.244019,0.202958,0.583585,0.595465
2367,1.434203,1.553408,MGC,0.648053,0.537808,0.929439,0.835436
2369,1.516701,1.600252,MGC,0.655721,0.647836,0.994533,1.036700
237,1.576164,1.516424,HWC,0.508064,0.761401,0.800793,1.154606
2371,1.625018,1.829605,MGC,0.490060,0.380499,0.796356,0.696164
2372,1.338467,1.650499,MGC,0.661551,0.427600,0.885464,0.705753
2374,1.550270,1.662895,MGC,0.423707,0.374870,0.656860,0.623369
2375,1.386276,1.688995,MGC,0.814888,0.492785,1.129659,0.832312
2376,1.339211,1.369650,MGC,0.873477,0.821068,1.169771,1.124575
2377,1.626925,1.787090,MGC,0.553480,0.466354,0.900471,0.833416
2378,1.476325,2.336945,MGC,0.721133,0.410749,1.064626,0.959898
2379,1.334340,1.574730,MGC,0.733967,0.770273,0.979362,1.212972
2380,1.505414,1.756718,MGC,0.832824,0.595450,1.253744,1.046038
2381,1.226042,1.275304,MGC,0.710697,0.703968,0.871345,0.897773
2382,1.365381,1.422061,MGC,0.761678,0.694422,1.039980,0.987510
2383,1.311024,1.277200,HWC,0.917930,1.026848,1.203429,1.311490
2384,1.301219,1.474487,MGC,1.107920,0.754585,1.441646,1.112626
2385,1.237637,1.269403,MGC,1.079757,1.334970,1.336348,1.694616
2388,1.200569,1.544433,MGC,1.029803,0.523137,1.236349,0.807950
239,1.326538,1.628728,MGC,0.859955,0.466875,1.140764,0.760413
2390,1.411832,1.550441,MGC,0.773952,0.546264,1.092691,0.846950
2391,1.277787,1.414701,MGC,0.748123,0.493275,0.955941,0.697836
2392,1.380556,1.499174,MGC,0.673243,0.615021,0.929450,0.922024
2393,1.246937,2.131930,MGC,1.087335,0.324484,1.355838,0.691778
2395,1.451244,1.818235,MGC,0.488202,0.347346,0.708500,0.631556
2399,1.403446,1.249852,HWC,0.666014,0.907607,0.934715,1.134374
24,1.473362,1.785233,MGC,0.779118,0.429396,1.147923,0.766573
2401,1.199964,1.227961,MGC,0.655334,0.826945,0.786378,1.015457
2402,1.329498,1.366882,MGC,0.806476,0.581664,1.072209,0.795066
2403,1.607749,1.972972,MGC,0.422936,0.263611,0.679976,0.520097
2404,1.455915,1.442958,HWC,0.632117,0.609177,0.920308,0.879017
2405,1.308664,1.531860,MGC,0.787071,0.544285,1.030011,0.833768
2407,1.294530,1.555934,MGC,0.948177,0.702713,1.227443,1.093375
2408,1.286011,1.933612,MGC,0.658396,0.214370,0.846705,0.414508
2409,1.322184,1.604444,MGC,0.654027,0.520835,0.864745,0.835651
2410,1.636635,1.845022,MGC,0.439227,0.262261,0.718854,0.483877
2411,1.402900,1.693072,MGC,0.761036,0.500262,1.067657,0.846980
2412,2.104048,2.240958,MGC,0.292257,0.278222,0.614923,0.623483
2413,1.262713,3.114235,MGC,0.889901,0.100349,1.123690,0.312510
2416,1.525645,1.567794,MGC,0.538472,0.734618,0.821517,1.151730
2418,1.276482,1.827493,MGC,0.785866,0.483094,1.003144,0.882850
2419,1.554399,1.499657,HWC,0.561032,0.685673,0.872067,1.028274
242,1.806606,1.670687,HWC,0.373630,0.577231,0.675002,0.964373
2422,1.434868,1.434767,HWC,0.738569,0.877710,1.059749,1.259310
2423,1.417602,1.681018,MGC,0.769547,0.622041,1.090912,1.045662
2424,1.738674,2.274374,MGC,0.420499,0.249173,0.731111,0.566713
2427,1.535390,1.514746,HWC,0.389326,0.713690,0.597768,1.081059
2428,2.629744,2.201189,HWC,0.196151,0.247676,0.515828,0.545182
2431,1.327920,1.576525,MGC,0.714211,0.545106,0.948416,0.859373
2435,1.502862,1.493002,HWC,0.621167,0.705678,0.933527,1.053579
2436,1.524896,1.474839,HWC,0.667642,0.749098,1.018084,1.104799
2439,1.654234,1.771931,MGC,0.571142,0.492494,0.944803,0.872665
244,1.813863,1.872940,MGC,0.322913,0.268514,0.585719,0.502911
2440,2.263705,2.120346,HWC,0.310660,0.382551,0.703242,0.811140
2441,1.702108,1.824518,MGC,0.441614,0.396985,0.751675,0.724307
2442,1.292465,1.439684,MGC,0.711555,0.611953,0.919660,0.881019
2443,1.363502,1.337098,HWC,0.998022,1.112637,1.360805,1.487705
2444,1.537708,1.531999,HWC,0.521284,0.593020,0.801582,0.908506
2445,1.302273,1.326939,MGC,0.987191,0.910400,1.285593,1.208045
2447,1.530434,1.653862,MGC,0.611431,0.476103,0.935754,0.787408
2448,1.455536,1.381556,HWC,0.587534,0.941245,0.855177,1.300383
2449,1.508197,1.686616,MGC,0.600371,0.516816,0.905478,0.871670
245,2.282602,2.923804,MGC,0.193283,0.131091,0.441188,0.383283
2451,1.285722,1.441067,MGC,0.881415,0.764504,1.133254,1.101702
2452,1.435537,1.559029,MGC,0.727188,0.729485,1.043906,1.137288
2454,1.231242,1.362527,MGC,1.106684,1.045580,1.362596,1.424630
2455,1.457822,1.705413,MGC,0.635690,0.775752,0.926723,1.322978
2456,1.428292,1.514048,MGC,0.816628,0.781513,1.166383,1.183248
2457,1.421470,1.833033,MGC,0.511210,0.491933,0.726670,0.901730
2458,1.322815,2.147616,MGC,0.682447,0.265179,0.902752,0.569502
2459,1.363848,1.379628,MGC,0.670126,1.148903,0.913950,1.585058
2460,1.399291,1.343494,HWC,0.670230,1.146537,0.937846,1.540366
2463,1.309584,1.458944,MGC,0.889824,0.662115,1.165299,0.965989
2466,1.295743,1.340006,MGC,0.923696,0.831736,1.196873,1.114532
2468,1.537059,1.618585,MGC,0.504446,0.658107,0.775363,1.065202
247,1.400550,1.783403,MGC,0.725394,0.379440,1.015951,0.676694
2470,1.403624,1.529040,MGC,0.568956,0.478512,0.798600,0.731664
2472,1.718094,1.691275,HWC,0.433412,0.600816,0.744643,1.016146
2473,1.309658,1.462960,MGC,0.865522,0.752688,1.133538,1.101152
2475,1.458833,1.535032,MGC,0.545257,0.818691,0.795439,1.256717
2476,1.329093,1.282517,HWC,0.661035,1.224505,0.878577,1.570449
2479,1.484157,1.479835,HWC,0.500389,0.565790,0.742657,0.837275
248,1.447115,1.779734,MGC,0.636837,0.384872,0.921576,0.684971
2480,1.436344,1.428086,HWC,0.569981,0.594306,0.818689,0.848720
2482,1.471707,2.105648,MGC,0.580224,0.181613,0.853920,0.382414
2484,1.629301,1.848100,MGC,0.343076,0.341263,0.558975,0.630688
2485,1.280327,1.289247,MGC,1.097406,1.110596,1.405039,1.431833
2487,1.354261,1.606763,MGC,0.675536,0.583427,0.914851,0.937429
2488,1.536403,1.416726,HWC,0.524049,1.022819,0.805150,1.449055
2489,1.647087,1.950160,MGC,0.529651,0.437379,0.872382,0.852959
249,1.489596,1.400553,HWC,0.635522,0.977168,0.946671,1.368576
2493,1.397812,1.313918,HWC,0.697532,0.914219,0.975019,1.201210
2496,1.366634,1.742726,MGC,0.748724,0.320021,1.023232,0.557710
2498,1.795465,1.558121,HWC,0.232734,0.509288,0.417865,0.793532
2499,1.596734,1.651588,MGC,0.569723,0.664614,0.909696,1.097669
25,1.496197,1.590970,MGC,0.761754,0.752766,1.139733,1.197628
250,1.441630,1.902235,MGC,0.682302,0.273635,0.983626,0.520518
2500,1.556597,1.412518,HWC,0.432827,0.764273,0.673737,1.079550
2501,1.281001,1.439292,MGC,0.883236,0.663127,1.131426,0.954434
2502,1.343194,1.438352,MGC,0.891445,0.854978,1.197383,1.229759
2503,1.280417,1.463091,MGC,0.870910,0.756573,1.115127,1.106935
2505,1.474660,1.489958,MGC,0.746371,0.767220,1.100643,1.143125
2507,1.591400,1.247831,HWC,0.428499,0.924280,0.681914,1.153346
2508,1.259386,1.229421,HWC,0.746693,0.903629,0.940375,1.110940
2509,1.330743,2.456373,MGC,0.725667,0.133540,0.965676,0.328024
251,1.505191,1.605837,MGC,0.448245,0.680038,0.674695,1.092029
2511,1.260766,1.284925,MGC,0.894575,0.894084,1.127850,1.148830
2512,1.532610,1.458828,HWC,0.608564,0.821056,0.932691,1.197779
2515,1.523365,1.813963,MGC,0.638805,0.402286,0.973134,0.729731
2517,1.275567,1.350671,MGC,1.064912,0.937116,1.358367,1.265735
2518,1.499935,1.655208,MGC,0.749657,0.688582,1.124437,1.139747
2519,1.289738,2.121313,MGC,0.768978,0.104580,0.991780,0.221846
2520,1.341537,1.522570,MGC,0.679486,0.534902,0.911556,0.814426
2521,1.431566,1.361666,HWC,0.811430,0.871740,1.161616,1.187019
2522,1.434261,3.414585,MGC,0.682946,0.081758,0.979523,0.279170
2526,1.607259,1.644808,MGC,0.612982,0.575271,0.985221,0.946210
2528,1.415714,1.602418,MGC,0.687709,0.680547,0.973600,1.090520
253,1.568394,1.705882,MGC,0.535475,0.547363,0.839836,0.933737
2531,1.291339,1.270592,HWC,1.098615,1.179130,1.418684,1.498194
2532,1.385058,1.938730,MGC,0.714210,0.338780,0.989222,0.656802
2534,1.581348,2.290665,MGC,0.501342,0.146697,0.792797,0.336034
2535,1.422568,1.488657,MGC,0.733302,0.988643,1.043171,1.471750
2538,1.384582,3.349922,MGC,0.700612,0.086208,0.970054,0.288791
2540,1.609808,1.509823,HWC,0.497077,0.863001,0.800199,1.302978
2541,1.453099,1.398370,HWC,0.546030,1.022091,0.793436,1.429262
2542,1.259013,2.077341,MGC,0.824600,0.264582,1.038182,0.549627
2543,1.437966,2.835946,MGC,0.539895,0.219193,0.776350,0.621620
2546,1.388444,1.952345,MGC,0.687152,0.178535,0.954072,0.348561
2547,1.401280,1.864602,MGC,0.677527,0.383343,0.949405,0.714783
2548,1.647738,1.580291,HWC,0.490275,0.688573,0.807844,1.088146
2549,1.761645,1.860799,MGC,0.653705,0.497342,1.151596,0.925454
255,1.448167,1.651224,MGC,0.749313,0.566819,1.085130,0.935945
2550,1.569530,1.494454,HWC,0.617854,0.653850,0.969740,0.977149
2552,1.599834,1.918549,MGC,0.610248,0.454233,0.976295,0.871468
2553,1.641344,2.172066,MGC,0.449630,0.337967,0.737998,0.734086
2554,1.674995,2.133698,MGC,0.587575,0.405672,0.984185,0.865581
2555,1.542980,1.498985,HWC,0.503110,0.821599,0.776289,1.231564
2556,1.277725,1.317378,MGC,1.252791,1.298863,1.600722,1.711094
2557,1.400301,1.530898,MGC,0.451698,0.380121,0.632513,0.581926
2558,1.390998,2.065752,MGC,0.869754,0.394671,1.209826,0.815293
256,1.569004,2.945188,MGC,0.661869,0.143191,1.038475,0.421724
2560,1.367597,1.516354,MGC,0.772952,0.789732,1.057088,1.197513
2561,1.543729,1.678514,MGC,0.584936,0.453449,0.902983,0.761120
2564,1.960050,1.845746,HWC,0.369979,0.401710,0.725178,0.741455
2565,1.777969,1.718411,HWC,0.432471,0.598917,0.768920,1.029185
2566,1.415619,1.489774,MGC,0.605764,0.680926,0.857531,1.014426
2567,1.274270,1.485510,MGC,1.178983,0.828006,1.502343,1.230011
2568,1.403628,1.393466,HWC,0.639096,0.669436,0.897052,0.932837
2571,1.378431,1.442544,MGC,0.745514,0.814524,1.027639,1.174987
2573,1.535324,1.575897,MGC,0.513135,0.455252,0.787829,0.717430
2575,1.473051,1.508379,MGC,0.732876,0.740860,1.079564,1.117497
2576,1.697765,1.770588,MGC,0.284753,0.278245,0.483444,0.492657
2578,1.567717,2.937286,MGC,0.337481,0.048529,0.529075,0.142544
2579,1.378042,2.507842,MGC,0.865270,0.180000,1.192378,0.451411
2580,1.617696,2.036513,MGC,0.602194,0.391435,0.974166,0.797163
2582,1.390621,1.651124,MGC,0.705115,0.344371,0.980548,0.568599
2583,1.378829,1.408963,MGC,0.923090,1.060095,1.272783,1.493635
2584,1.735845,1.743658,MGC,0.529802,0.518069,0.919654,0.903336
2585,1.522916,1.714672,MGC,0.410988,0.395324,0.625900,0.677850
2586,1.422068,1.750530,MGC,0.480931,0.366553,0.683916,0.641662
259,1.478193,2.543039,MGC,0.610035,0.180592,0.901750,0.459252
2590,1.550211,1.761143,MGC,0.513412,0.602017,0.795897,1.060238
2591,1.507145,1.592983,MGC,0.670030,0.600887,1.009832,0.957203
2592,1.680041,2.006316,MGC,0.554552,0.490643,0.931671,0.984384
2595,1.548817,1.184988,HWC,0.376422,1.538284,0.583010,1.822847
2596,1.601877,2.070968,MGC,0.441441,0.368795,0.707134,0.763763
2597,1.320332,1.793127,MGC,0.778117,0.472124,1.027374,0.846579
2598,1.224828,1.495049,MGC,0.647347,0.494584,0.792889,0.739428
2599,1.627800,1.506526,HWC,0.538806,0.651977,0.877069,0.982220
26,1.481274,2.074933,MGC,0.509196,0.375179,0.754259,0.778470
2600,1.264387,1.296764,MGC,1.200074,1.332158,1.517358,1.727495
2601,1.927858,1.715224,HWC,0.391445,0.783715,0.754651,1.344246
2603,1.607342,1.667214,MGC,0.609661,0.618434,0.979934,1.031062
2605,1.492582,1.595566,MGC,0.880048,0.647428,1.313543,1.033015
2607,1.342080,1.598370,MGC,0.704948,0.475411,0.946097,0.759882
2608,1.235323,1.519046,MGC,1.034671,0.448975,1.278152,0.682014
2609,1.291226,1.384323,MGC,0.913042,0.865520,1.178943,1.198160
261,1.332945,1.414369,MGC,0.937621,0.853699,1.249797,1.207446
2611,1.332877,1.344765,MGC,0.821296,0.907609,1.094687,1.220520
2612,1.796471,1.587524,HWC,0.358566,0.707827,0.644154,1.123693
2613,1.521423,1.509553,HWC,0.543757,0.655521,0.827285,0.989544
2614,1.697540,1.939860,MGC,0.456589,0.305665,0.775078,0.592948
2615,1.623488,1.772940,MGC,0.481812,0.416366,0.782216,0.738191
2618,1.417506,1.415834,HWC,0.587707,0.709813,0.833079,1.004977
2619,1.423940,1.505911,MGC,0.727594,0.828560,1.036050,1.247737
262,1.583815,1.708191,MGC,0.682426,0.636651,1.080837,1.087521
2620,1.351991,1.848513,MGC,0.883375,0.389075,1.194315,0.719211
2621,1.426296,1.461060,MGC,0.621180,0.619793,0.885986,0.905554
2623,1.620722,1.860903,MGC,0.607600,0.396014,0.984751,0.736943
2624,1.554523,1.590805,MGC,0.422752,0.448043,0.657178,0.712749
2625,1.463950,1.756933,MGC,0.665726,0.600860,0.974590,1.055670
2626,1.313316,1.254111,HWC,0.809683,1.134415,1.063370,1.422683
2628,1.726656,1.944232,MGC,0.493965,0.459803,0.852908,0.893964
2629,1.385593,1.617746,MGC,0.818934,0.549158,1.134710,0.888398
263,1.544069,1.936283,MGC,0.605825,0.444380,0.935436,0.860445
2630,1.409287,1.571386,MGC,0.747936,0.479395,1.054056,0.753315
2631,1.205658,1.359038,MGC,1.012840,0.868617,1.221138,1.180484
2632,1.401542,1.748150,MGC,0.578070,0.437439,0.810190,0.764709
2636,1.286617,1.407280,MGC,0.848743,0.790104,1.092006,1.111897
2637,1.543057,1.704653,MGC,0.613847,0.430908,0.947201,0.734548
2638,1.404421,1.335087,HWC,0.895277,0.982876,1.257345,1.312225
2639,1.529164,1.846612,MGC,0.618420,0.382621,0.945665,0.706552
264,1.457219,1.481427,MGC,0.749242,0.707311,1.091810,1.047829
2640,1.650192,1.712817,MGC,0.432765,0.473178,0.714146,0.810467
2641,1.577553,1.384695,HWC,0.586108,0.951027,0.924616,1.316882
2643,2.322817,2.370145,MGC,0.182790,0.174899,0.424588,0.414536
2644,1.730054,1.795199,MGC,0.360798,0.492111,0.624200,0.883437
2646,1.316489,1.417393,MGC,0.696008,0.913306,0.916287,1.294514
2647,1.341442,1.436063,MGC,0.906744,0.838205,1.216345,1.203714
2648,1.532555,1.788458,MGC,0.469383,0.296081,0.719355,0.529528
2649,1.301703,1.727710,MGC,1.366395,0.559535,1.778640,0.966714
265,1.380347,1.415257,MGC,0.748887,0.763943,1.033724,1.081176
2652,1.569013,1.615570,MGC,0.541256,0.535502,0.849237,0.865140
2653,1.552216,1.873148,MGC,0.485070,0.472109,0.752933,0.884330
2654,1.327454,1.631100,MGC,0.799147,0.499647,1.060831,0.814974
2655,1.410666,1.903231,MGC,0.668535,0.466786,0.943080,0.888401
2656,1.325674,1.423305,MGC,0.740380,0.602678,0.981503,0.857795
2657,1.545071,1.879880,MGC,0.591405,0.466682,0.913763,0.877307
2659,1.624565,2.377393,MGC,0.578386,0.353793,0.939626,0.841105
2662,1.575498,1.609647,MGC,0.431890,0.839296,0.680442,1.350970
2664,1.310602,1.274001,HWC,0.720101,0.915613,0.943767,1.166491
2665,1.578406,1.586504,MGC,0.460370,0.538000,0.726651,0.853539
2667,1.258212,1.479171,MGC,1.028457,0.768156,1.294016,1.136233
2669,1.721700,2.154408,MGC,0.309234,0.535246,0.532408,1.153139
2677,1.308127,3.075465,MGC,0.619014,0.071516,0.809749,0.219945
2679,2.009138,2.369593,MGC,0.241250,0.293582,0.484705,0.695670
268,1.630034,1.784351,MGC,0.445438,0.348078,0.726080,0.621093
2682,1.398849,1.991839,MGC,0.688117,0.291327,0.962572,0.580277
2683,1.439103,1.544671,MGC,0.618449,0.637924,0.890012,0.985383
2684,1.472087,1.771151,MGC,0.572822,0.449788,0.843243,0.796642
2685,1.528564,1.756686,MGC,0.605734,0.649904,0.925903,1.141678
2686,1.283281,2.035000,MGC,0.973181,0.272825,1.248865,0.555199
2687,1.744107,1.641553,HWC,0.526603,0.606592,0.918452,0.995753
2689,1.641557,1.576694,HWC,0.521640,0.671072,0.856302,1.058076
269,1.635165,2.428998,MGC,0.363438,0.204830,0.594282,0.497531
2690,2.058098,2.372321,MGC,0.214821,0.167549,0.442122,0.397481
2692,1.348725,1.475066,MGC,0.903488,0.870085,1.218557,1.283433
2693,1.883177,1.998544,MGC,0.367908,0.369654,0.692837,0.738769
2694,1.486843,1.577852,MGC,0.567241,0.595222,0.843399,0.939172
2696,1.376881,1.262523,HWC,0.706054,1.121667,0.972152,1.416130
2697,1.539034,1.508607,HWC,0.589544,0.651982,0.907328,0.983586
2699,1.375992,1.781398,MGC,0.658315,0.314388,0.905837,0.560050
27,1.525657,1.717724,MGC,0.587585,0.489195,0.896454,0.840302
2700,1.392909,1.557582,MGC,0.822595,0.641442,1.145800,0.999098
2701,1.434703,2.389613,MGC,0.643660,0.204024,0.923461,0.487537
2703,1.307178,1.226252,HWC,0.750032,0.875534,0.980425,1.073625
2706,1.499720,1.467238,HWC,0.892959,0.899763,1.339188,1.320166
2709,1.573378,1.896244,MGC,0.527905,0.373029,0.830594,0.707354
2716,1.499359,1.591957,MGC,0.702626,0.618204,1.053488,0.984155
2720,1.321620,1.252421,HWC,0.887136,1.572448,1.172457,1.969366
2723,1.722766,2.258655,MGC,0.493517,0.273553,0.850215,0.617861
2725,1.305585,1.491922,MGC,0.818757,0.555024,1.068958,0.828053
2726,1.864562,1.972241,MGC,0.320898,0.270344,0.598334,0.533184
2728,1.346072,1.435080,MGC,0.692395,0.678198,0.932014,0.973269
273,1.449790,1.652694,MGC,0.863888,0.616826,1.252456,1.019425
2730,1.494414,2.017532,MGC,0.626710,0.338714,0.936564,0.683367
2732,1.437547,1.533065,MGC,0.606895,0.552681,0.872440,0.847296
2734,1.595568,1.582756,HWC,0.480379,0.522007,0.766477,0.826210
2735,1.175471,1.385171,MGC,1.186244,0.758620,1.394395,1.050819
2736,1.721493,1.849121,MGC,0.408230,0.372526,0.702765,0.688846
2740,1.769908,1.732545,HWC,0.441890,0.530408,0.782106,0.918956
2742,1.517028,1.431121,HWC,0.674587,0.735763,1.023368,1.052967
2744,1.277124,1.381220,MGC,1.023109,0.733066,1.306637,1.012525
2745,1.300387,1.677688,MGC,0.945809,0.588313,1.229918,0.987006
2746,1.408548,1.547359,MGC,0.760460,0.531544,1.071144,0.822488
2748,1.444533,2.242064,MGC,0.561369,0.251585,0.810917,0.564070
275,1.334510,1.734404,MGC,0.642914,0.472052,0.857975,0.818728
2750,1.543086,2.047681,MGC,0.626773,0.460560,0.967164,0.943080
2751,1.625221,1.450477,HWC,0.567503,0.794949,0.922318,1.153056
2753,1.620984,1.558742,HWC,0.500198,0.652540,0.810812,1.017141
2754,1.337883,1.469892,MGC,0.798380,0.655906,1.068138,0.964111
2756,1.427427,1.618684,MGC,0.551898,0.466208,0.787794,0.754643
2757,1.358725,1.623003,MGC,0.671937,0.547993,0.912978,0.889394
2758,1.354251,1.314581,HWC,0.622107,0.735830,0.842489,0.967308
2759,1.498165,2.460873,MGC,0.530978,0.112045,0.795493,0.275729
276,1.291480,1.301618,MGC,0.990571,0.935750,1.279303,1.217989
2760,1.372058,1.438265,MGC,0.779860,0.877111,1.070014,1.261517
2761,1.381772,1.428435,MGC,0.768164,0.926496,1.061427,1.323439
2762,1.311506,1.304004,HWC,0.829646,1.247485,1.088086,1.626726
2764,1.324021,1.567876,MGC,0.507964,0.588002,0.672555,0.921914
2765,1.462548,2.218046,MGC,0.468905,0.178372,0.685797,0.395637
2766,1.288678,1.267795,HWC,1.147805,1.459091,1.479151,1.849829
2767,1.755491,1.921077,MGC,0.399150,0.396387,0.700704,0.761490
2768,1.690985,1.525555,HWC,0.560403,0.868494,0.947633,1.324935
2769,1.368766,1.733184,MGC,0.659916,0.157503,0.903270,0.272982
277,1.320937,1.391943,MGC,1.144044,0.643929,1.511209,0.896312
2771,1.348491,1.652873,MGC,0.560075,0.306389,0.755255,0.506423
2773,1.315105,1.480396,MGC,0.828376,0.836954,1.089402,1.239023
2774,1.516488,1.501538,HWC,0.660227,0.618503,1.001226,0.928705
2775,1.431945,1.823230,MGC,0.709656,0.291902,1.016188,0.532204
2777,1.630743,1.465034,HWC,0.566575,0.699904,0.923938,1.025383
2782,1.315891,1.519297,MGC,1.097106,1.000698,1.443672,1.520357
2784,1.433145,1.594282,MGC,0.688167,0.621371,0.986243,0.990641
2785,1.318410,1.512885,MGC,0.708190,0.547475,0.933685,0.828266
2786,1.389291,1.595999,MGC,0.908449,0.626920,1.262100,1.000564
2787,1.461612,1.884750,MGC,0.711993,0.389389,1.040657,0.733901
2788,1.499160,1.639250,MGC,0.701347,0.592024,1.051432,0.970476
279,1.457600,1.572265,MGC,0.523111,0.791601,0.762487,1.244606
2790,1.472571,1.829059,MGC,0.552199,0.298451,0.813153,0.545885
2791,1.403168,1.847676,MGC,0.607886,0.460473,0.852966,0.850805
2792,1.364918,1.274165,HWC,0.913726,1.568558,1.247161,1.998601
2793,1.439902,2.490185,MGC,0.635045,0.237600,0.914403,0.591669
2798,1.670610,1.826954,MGC,0.424329,0.560717,0.708888,1.024405
2799,1.566525,1.613086,MGC,0.518646,0.576081,0.812472,0.929269
28,1.339643,1.357755,MGC,0.760951,0.965279,1.019403,1.310612
280,1.491957,2.077815,MGC,0.537533,0.307348,0.801977,0.638612
2802,1.453687,1.532810,MGC,0.517020,0.471601,0.751585,0.722874
2803,1.548823,1.750454,MGC,0.403897,0.436788,0.625565,0.764578
2805,1.508635,1.750662,MGC,0.682037,0.536417,1.028945,0.939085
2806,1.262234,1.379561,MGC,0.737490,0.850421,0.930885,1.173208
2807,1.226154,1.209210,HWC,1.062957,1.651006,1.303349,1.996413
281,1.631362,1.631676,MGC,0.608839,0.624625,0.993237,1.019186
2811,1.305638,1.283269,HWC,0.801529,1.413929,1.046507,1.814451
2812,1.954408,2.108184,MGC,0.263199,0.305071,0.514398,0.643147
2813,1.488477,1.610924,MGC,0.771723,0.640229,1.148692,1.031359
2815,1.685082,1.576988,HWC,0.429024,0.543718,0.722941,0.857437
2818,1.382277,1.395590,MGC,0.739331,0.820192,1.021959,1.144652
2819,1.347504,1.918200,MGC,0.844376,0.365533,1.137800,0.701165
2821,1.319266,1.482820,MGC,0.643916,0.438497,0.849497,0.650212
2822,1.592212,1.655464,MGC,0.410585,0.398772,0.653738,0.660153
