line_num,human_npr,lm_npr,winner,human_n_chunks_scored,lm_n_chunks_scored,human_n_lowconf,lm_n_lowconf
182,1.184291,1.247285,MGC,1,1,0,0
1820,1.474616,1.649002,MGC,2,1,0,0
1821,1.451074,1.529995,MGC,1,1,0,0
1822,1.170161,1.165381,HWC,1,1,0,0
1823,1.402817,1.796596,MGC,1,1,0,0
1824,1.101239,1.864284,MGC,1,1,0,0
1826,1.118970,1.166135,MGC,1,1,0,0
1827,1.146446,1.303524,MGC,2,1,0,0
183,1.174590,1.650564,MGC,1,1,0,0
1830,1.302142,1.186273,HWC,3,1,0,0
1831,1.435984,1.153523,HWC,1,1,0,0
1833,1.207246,2.661534,MGC,1,2,0,0
1834,1.150973,1.133283,HWC,1,1,0,0
1835,1.482627,1.081565,HWC,1,1,0,0
1836,1.342512,1.862587,MGC,3,3,0,0
1837,1.210055,1.097664,HWC,1,1,0,0
1838,1.231178,1.353985,MGC,1,1,0,0
1839,1.425318,1.480466,MGC,1,1,0,0
1843,1.571340,1.261413,HWC,1,1,0,0
1844,1.468194,1.737734,MGC,2,1,0,0
1845,1.401403,1.036306,HWC,1,1,0,0
1848,1.126247,1.053170,HWC,1,1,0,0
1849,1.214987,1.153368,HWC,1,1,0,0
185,1.262080,1.354705,MGC,2,1,0,0
1851,1.272764,1.245317,HWC,3,1,0,0
1852,1.303715,1.096207,HWC,1,1,0,0
1853,1.713819,1.360300,HWC,2,1,0,0
1855,1.927534,2.348973,MGC,2,2,0,0
1856,1.301541,1.480384,MGC,2,1,0,0
1857,1.120540,1.279982,MGC,1,1,0,0
186,1.216009,1.233526,MGC,1,1,0,0
1860,1.229992,1.038994,HWC,1,1,0,0
1863,1.551201,1.454252,HWC,1,2,0,0
1864,1.379436,1.504379,MGC,1,1,0,0
1865,1.583166,1.455476,HWC,1,1,0,0
1869,1.905721,1.864416,HWC,1,1,0,0
187,1.172087,1.468503,MGC,1,1,0,0
1871,1.350127,1.280281,HWC,1,1,0,0
1873,1.221694,1.097872,HWC,1,1,0,0
1875,1.657439,1.526061,HWC,1,1,0,0
1876,1.279211,1.412133,MGC,1,1,0,0
1878,1.470212,1.541348,MGC,1,1,0,0
1879,1.202186,1.317765,MGC,1,1,0,0
1880,1.192363,1.519769,MGC,5,2,0,0
1881,1.167800,1.271701,MGC,1,1,0,0
1884,1.280783,1.893807,MGC,5,5,0,0
1885,1.151056,1.149200,HWC,1,1,0,0
1886,1.276067,1.443231,MGC,1,1,0,0
1888,1.589948,1.013167,HWC,1,1,0,0
1889,1.358114,1.101841,HWC,2,1,0,0
189,1.847198,1.258263,HWC,1,1,0,0
1891,1.310193,1.101519,HWC,1,1,0,0
1892,1.303397,1.304410,MGC,4,1,0,0
1893,1.280271,1.627457,MGC,1,1,0,0
1895,1.261050,1.444619,MGC,1,1,0,0
1896,1.282900,1.393473,MGC,2,1,0,0
1897,1.282902,1.604589,MGC,3,2,0,0
1899,1.286539,1.230756,HWC,3,1,0,0
19,1.391587,1.165165,HWC,1,1,0,0
190,1.361235,1.630091,MGC,1,1,0,0
1900,1.205089,1.374751,MGC,9,3,0,0
1901,1.237233,1.515872,MGC,6,1,0,0
1902,1.522526,2.098337,MGC,1,1,0,0
1908,1.557560,1.595654,MGC,2,1,0,0
1909,1.192148,1.502304,MGC,1,1,0,0
1910,1.264468,1.958497,MGC,7,1,0,0
1911,1.438906,1.700353,MGC,1,1,0,0
1912,1.268810,1.299802,MGC,2,1,0,0
1914,1.206325,1.458382,MGC,1,1,0,0
1915,1.371797,1.644079,MGC,1,1,0,0
1917,1.366858,1.867251,MGC,3,5,0,0
1918,1.344982,1.599261,MGC,1,2,0,0
1919,1.671332,2.142882,MGC,2,1,0,0
192,1.470496,2.156543,MGC,2,1,0,0
1920,1.187732,1.041681,HWC,1,1,0,0
1921,1.276056,1.888806,MGC,1,1,0,0
1924,1.317796,1.539994,MGC,1,1,0,0
1925,1.253559,1.178903,HWC,1,1,0,0
1926,1.329488,1.390082,MGC,3,1,0,0
1929,1.425943,1.476390,MGC,1,1,0,0
1930,1.277514,1.801805,MGC,4,1,0,0
1932,1.261835,1.739675,MGC,1,1,0,0
1933,1.146023,1.085675,HWC,2,1,0,0
1935,1.261157,1.420089,MGC,1,1,0,0
1936,1.275415,2.020811,MGC,2,1,0,0
1938,1.500905,2.030273,MGC,1,1,0,0
1939,1.294056,1.415922,MGC,4,1,0,0
194,1.208492,1.190267,HWC,1,1,0,0
1941,1.263798,1.046086,HWC,1,1,0,0
1942,1.287165,1.212929,HWC,1,1,0,0
1943,1.602249,1.759696,MGC,1,1,0,0
1944,1.346200,1.253014,HWC,4,16,0,0
1946,1.322354,1.517740,MGC,5,1,0,0
1947,1.498738,1.591105,MGC,1,2,0,0
1948,1.206047,1.216010,MGC,1,1,0,0
1949,1.507577,1.157034,HWC,1,1,0,0
195,1.397118,1.396423,HWC,1,1,0,0
1950,1.372505,1.727897,MGC,2,1,0,0
1953,1.140976,1.203905,MGC,1,1,0,0
1954,1.098856,1.235322,MGC,2,1,0,0
1955,1.306438,2.239679,MGC,2,2,0,0
1957,1.192406,1.023209,HWC,2,1,0,0
1958,1.445560,1.680760,MGC,2,2,0,0
1959,1.389695,1.139800,HWC,1,1,0,0
1960,1.231554,1.036065,HWC,1,1,0,0
1961,1.459923,1.970507,MGC,2,1,0,0
1962,1.365979,2.114965,MGC,3,5,0,0
1965,1.325605,1.348688,MGC,5,1,0,0
1967,1.324354,1.355293,MGC,3,1,0,0
1968,1.261744,1.471459,MGC,3,2,0,0
1970,1.796014,2.388029,MGC,2,3,0,0
1971,1.262858,1.035741,HWC,2,1,0,0
1973,1.217013,1.719358,MGC,5,2,0,0
1974,1.275193,1.498788,MGC,6,1,0,0
1975,1.370985,1.195728,HWC,1,1,0,0
1976,1.269247,1.687834,MGC,1,2,0,0
1977,1.114059,1.306294,MGC,1,1,0,0
1978,1.123096,1.341332,MGC,1,2,0,0
1980,1.246972,2.175603,MGC,1,1,0,0
1981,1.397977,2.415634,MGC,3,3,0,0
1982,1.234530,1.084906,HWC,1,1,0,0
1983,1.426566,1.271562,HWC,2,1,0,0
1984,1.351337,1.059096,HWC,1,1,0,0
1985,1.204612,1.110487,HWC,1,1,0,0
1987,1.425456,1.494013,MGC,1,1,0,0
1988,1.312439,1.463472,MGC,2,1,0,0
1990,1.145065,1.081673,HWC,1,1,0,0
1991,1.198358,1.000000,HWC,1,1,0,0
1992,1.363587,2.007201,MGC,5,4,0,0
1994,1.134774,1.394734,MGC,1,1,0,0
1996,1.622003,1.856198,MGC,2,2,0,0
1997,1.184351,1.947691,MGC,1,2,0,0
1998,1.344312,1.295127,HWC,3,1,0,0
20,1.417177,1.746840,MGC,9,2,0,0
200,1.315388,1.598527,MGC,1,1,0,0
2000,1.824843,2.015329,MGC,1,1,0,0
2001,1.141323,1.379018,MGC,1,1,0,0
2003,1.455151,1.419789,HWC,1,1,0,0
2005,1.311984,1.126154,HWC,1,1,0,0
2007,1.082283,1.087624,MGC,1,1,0,0
2008,1.218967,1.402780,MGC,1,1,0,0
201,1.211154,1.064496,HWC,2,1,0,0
2011,1.116132,1.045110,HWC,1,1,0,0
2012,1.334060,1.115257,HWC,1,1,0,0
2013,1.596269,1.990488,MGC,2,1,0,0
2016,1.191655,1.810992,MGC,1,1,0,0
2017,1.494054,1.121965,HWC,1,1,0,0
2019,1.093499,1.351669,MGC,1,1,0,0
2020,1.216595,1.561458,MGC,1,1,0,0
2021,1.212814,1.829219,MGC,3,6,0,0
2024,1.409400,1.530495,MGC,1,1,0,0
2025,1.268619,1.515062,MGC,2,1,0,0
2029,1.594740,1.773259,MGC,1,1,0,0
203,1.353158,1.684366,MGC,2,1,0,0
2030,1.391604,1.857497,MGC,2,2,0,0
2031,1.138087,1.067902,HWC,2,1,0,0
2032,1.487527,1.500382,MGC,1,1,0,0
2033,1.269302,1.786459,MGC,1,3,0,0
2037,1.382199,1.067283,HWC,1,1,0,0
204,1.261932,1.599824,MGC,2,1,0,0
2042,1.418011,1.000551,HWC,1,1,0,0
2043,1.419212,1.545578,MGC,5,2,0,0
2045,1.311424,2.158244,MGC,1,1,0,0
2047,1.194014,1.047057,HWC,6,1,0,0
2049,1.650355,2.325139,MGC,2,1,0,0
2050,1.231204,1.109437,HWC,1,1,0,0
2051,1.643333,1.549613,HWC,1,1,0,0
2052,1.802928,1.823653,MGC,1,1,0,0
2054,1.256773,1.468503,MGC,2,2,0,0
2055,1.666438,1.424746,HWC,2,1,0,0
2056,1.580572,1.136660,HWC,1,1,0,0
2057,1.403654,1.409212,MGC,2,1,0,0
2058,1.320115,1.586625,MGC,1,1,0,0
2059,1.111275,1.450640,MGC,1,1,0,0
2060,1.404583,1.736548,MGC,1,1,0,0
2061,1.226269,1.132214,HWC,2,1,0,0
2062,1.329560,1.637418,MGC,2,1,0,0
2063,1.448593,1.105164,HWC,1,1,0,0
2067,1.183303,1.737439,MGC,3,2,0,0
2070,1.618370,1.564328,HWC,1,1,0,0
2072,1.455617,1.713471,MGC,3,1,0,0
2073,1.438697,1.772902,MGC,1,1,0,0
2074,1.250260,1.273967,MGC,1,1,0,0
2076,1.423177,1.575733,MGC,1,1,0,0
2077,1.339821,1.142147,HWC,1,1,0,0
2078,1.521509,1.600514,MGC,2,1,0,0
2079,1.552688,1.079081,HWC,1,1,0,0
208,1.358494,1.266341,HWC,1,1,0,0
2081,1.630993,1.272155,HWC,1,1,0,0
2083,1.349610,1.543272,MGC,1,1,0,0
2088,1.321708,1.930031,MGC,1,1,0,0
209,1.592001,1.162570,HWC,1,1,0,0
2090,2.539283,1.088282,HWC,1,1,0,0
2091,1.535645,1.443118,HWC,1,1,0,0
2096,1.544372,1.725058,MGC,1,1,0,0
2097,1.308832,1.648829,MGC,3,1,0,0
2099,1.232144,1.542315,MGC,1,1,0,0
21,1.085092,1.706663,MGC,1,3,0,0
210,1.404460,1.157762,HWC,5,1,0,0
2100,1.148267,1.291187,MGC,1,1,0,0
2101,1.271720,1.332121,MGC,1,1,0,0
2102,1.334865,1.159253,HWC,4,1,0,0
2104,1.199006,1.533620,MGC,4,1,0,0
2107,1.256831,1.844037,MGC,6,1,0,0
2108,1.192947,1.779484,MGC,1,1,0,0
2109,1.930835,1.112510,HWC,1,1,0,0
211,1.319148,1.538132,MGC,2,1,0,0
2110,1.822627,1.933791,MGC,1,1,0,0
2111,1.296049,1.333535,MGC,1,1,0,0
2112,1.211470,1.904050,MGC,1,1,0,0
2113,1.246457,1.142250,HWC,1,1,0,0
2115,1.545667,1.098986,HWC,1,1,0,0
2116,1.288319,1.471009,MGC,2,1,0,0
2120,1.338692,1.333909,HWC,2,1,0,0
2121,1.263944,1.201627,HWC,1,1,0,0
2122,1.240879,1.389826,MGC,1,1,0,0
2124,1.316665,2.034776,MGC,1,4,0,0
2125,1.423383,1.612786,MGC,1,1,0,0
2128,1.422545,1.749868,MGC,3,1,0,0
2129,1.371103,1.431158,MGC,1,1,0,0
213,1.448074,1.428148,HWC,2,1,0,0
2130,1.097630,1.597868,MGC,1,1,0,0
2132,1.319079,1.216736,HWC,1,1,0,0
2133,1.482486,1.368208,HWC,3,1,0,0
2134,1.462038,1.828918,MGC,3,3,0,0
2135,1.499907,1.576526,MGC,1,1,0,0
2136,1.594519,2.505727,MGC,2,3,0,0
2137,1.429416,1.583423,MGC,2,3,0,0
2139,1.224390,1.433717,MGC,3,1,0,0
2141,1.516261,2.336693,MGC,1,1,0,0
2145,1.683700,1.578824,HWC,1,1,0,0
2146,1.660689,1.610946,HWC,2,1,0,0
2148,1.362417,1.388075,MGC,1,1,0,0
2149,1.360431,1.621983,MGC,5,1,0,0
2152,1.545016,2.320199,MGC,6,2,0,0
2154,1.465688,1.157267,HWC,1,1,0,0
2155,1.484127,1.194728,HWC,1,1,0,0
2156,1.306497,1.930204,MGC,1,1,0,0
2159,1.371750,1.793862,MGC,1,1,0,0
2160,1.677332,1.624782,HWC,2,1,0,0
2161,1.326166,1.680067,MGC,1,2,0,0
2163,1.117885,1.221376,MGC,1,1,0,0
2164,1.257529,1.591863,MGC,1,1,0,0
2166,1.463351,1.568578,MGC,1,1,0,0
2167,1.366105,1.180248,HWC,1,1,0,0
2168,1.297353,1.346602,MGC,1,1,0,0
217,1.351196,1.155245,HWC,1,1,0,0
2171,1.354021,1.513802,MGC,2,1,0,0
2172,1.349908,1.583611,MGC,5,1,0,0
2177,1.427112,1.480712,MGC,3,1,0,0
2178,1.114039,1.393757,MGC,1,1,0,0
2179,1.285309,1.694233,MGC,2,2,0,0
218,1.462797,1.683540,MGC,2,1,0,0
2181,1.138993,1.729151,MGC,1,2,0,0
2182,1.108989,1.539517,MGC,1,1,0,0
2183,1.479876,1.703073,MGC,1,1,0,0
2186,1.618574,1.498173,HWC,1,1,0,0
2187,1.354080,1.679193,MGC,1,1,0,0
2188,1.218019,1.617307,MGC,2,1,0,0
2189,1.351346,1.167427,HWC,2,1,0,0
2191,1.419712,1.466443,MGC,4,4,0,0
2192,1.360770,1.623116,MGC,5,2,0,0
2194,1.303311,1.131245,HWC,2,1,0,0
2195,1.205934,1.345778,MGC,1,1,0,0
2196,1.207533,1.421134,MGC,1,1,0,0
2197,1.243314,2.120539,MGC,1,1,0,0
2198,1.727492,1.415479,HWC,2,1,0,0
220,1.423227,1.096789,HWC,1,1,0,0
2200,1.202586,1.393190,MGC,1,1,0,0
2201,1.376005,1.200792,HWC,1,1,0,0
2205,1.397258,1.346203,HWC,1,1,0,0
2207,1.284497,1.349853,MGC,1,1,0,0
2208,1.226265,1.619453,MGC,1,1,0,0
221,1.330120,1.160060,HWC,2,1,0,0
2211,1.268137,1.396096,MGC,1,1,0,0
2212,1.170703,1.669435,MGC,1,1,0,0
2213,1.265607,1.488819,MGC,1,1,0,0
2214,1.259512,2.130718,MGC,1,1,0,0
2215,1.474746,1.133820,HWC,1,1,0,0
2216,1.409395,2.527337,MGC,2,3,0,0
2217,1.559579,1.733947,MGC,1,1,0,0
222,1.474174,1.229279,HWC,1,1,0,0
2221,1.748096,1.149188,HWC,1,1,0,0
2224,1.678652,1.933456,MGC,1,1,0,0
2226,1.383702,1.096815,HWC,1,1,0,0
2228,1.588165,1.536626,HWC,1,1,0,0
2229,1.267004,1.559165,MGC,1,1,0,0
2231,1.337010,2.231256,MGC,1,1,0,0
2236,1.486565,1.698035,MGC,1,1,0,0
2240,1.521128,1.618268,MGC,1,1,0,0
2243,1.753896,1.284008,HWC,1,1,0,0
2244,1.423025,1.498975,MGC,1,2,0,0
2245,1.556616,1.226894,HWC,2,1,0,0
2246,1.634154,1.388856,HWC,1,1,0,0
2247,1.440685,2.029176,MGC,4,1,0,0
2248,1.189440,1.226269,MGC,2,1,0,0
2249,1.210801,1.107423,HWC,2,1,0,0
2250,1.755304,1.346611,HWC,1,1,0,0
2251,1.345984,1.099554,HWC,1,1,0,0
2253,1.286615,1.529459,MGC,1,1,0,0
2257,1.292927,1.575484,MGC,1,1,0,0
2258,1.407194,1.515709,MGC,2,1,0,0
2259,1.106121,2.099473,MGC,5,1,0,0
226,1.509166,1.452703,HWC,3,1,0,0
2260,1.277192,1.526891,MGC,1,1,0,0
2261,1.446333,1.367508,HWC,1,1,0,0
2263,1.257982,1.810855,MGC,3,1,0,0
2265,1.310860,1.228108,HWC,1,1,0,0
2266,1.177397,1.208028,MGC,2,1,0,0
2268,1.425223,1.269202,HWC,1,1,0,0
227,1.144229,1.705814,MGC,1,5,0,0
2270,1.375877,1.821933,MGC,2,2,0,0
2273,1.098683,1.322057,MGC,1,1,0,0
2274,1.290490,1.466006,MGC,2,1,0,0
2275,1.296465,1.141783,HWC,1,1,0,0
2276,1.658702,1.428142,HWC,1,1,0,0
228,1.451264,1.174611,HWC,1,1,0,0
2280,1.900439,1.915010,MGC,1,1,0,0
2281,1.174324,1.490516,MGC,1,1,0,0
2282,1.281549,1.783213,MGC,1,1,0,0
2284,1.420886,1.175586,HWC,1,1,0,0
2288,1.303756,1.637735,MGC,3,1,0,0
229,1.225928,1.577204,MGC,2,1,0,0
2290,1.377893,1.407723,MGC,1,1,0,0
2291,1.238387,1.700240,MGC,1,1,0,0
2292,1.262071,1.088146,HWC,1,1,0,0
2293,1.372996,1.875817,MGC,1,1,0,0
2295,1.510973,1.129478,HWC,1,1,0,0
2298,1.346438,1.923426,MGC,1,2,0,0
2299,1.123954,1.445965,MGC,1,1,0,0
23,1.288446,1.678901,MGC,6,1,0,0
230,1.559830,2.599934,MGC,1,1,0,0
2303,1.366058,1.397820,MGC,2,7,0,0
2305,1.364389,1.148706,HWC,1,1,0,0
2306,1.275339,1.265676,HWC,1,1,0,0
231,1.175908,1.689012,MGC,1,2,0,0
2310,1.430150,1.557283,MGC,1,1,0,0
2313,1.250825,1.120358,HWC,2,1,0,0
2314,1.566409,1.811584,MGC,2,1,0,0
2316,1.437375,1.385004,HWC,2,2,0,0
2317,1.239332,3.178252,MGC,1,1,0,0
2319,1.377972,1.559806,MGC,2,1,0,0
232,1.273857,1.103570,HWC,1,1,0,0
2320,1.259621,1.026108,HWC,1,1,0,0
2322,1.440719,1.565583,MGC,2,2,0,0
2324,1.404021,1.384458,HWC,4,1,0,0
2325,1.363864,2.230999,MGC,1,1,0,0
2326,1.296970,1.591682,MGC,1,1,0,0
2327,1.528073,1.657507,MGC,1,1,0,0
2330,1.305113,2.047386,MGC,1,1,0,0
2331,1.528615,1.424269,HWC,1,1,0,0
2332,1.320859,1.562227,MGC,1,1,0,0
2333,1.392045,1.371184,HWC,1,1,0,0
2334,1.306014,1.536004,MGC,3,2,0,0
2337,1.596399,1.138743,HWC,1,1,0,0
2338,1.175626,1.256265,MGC,2,1,0,0
2339,1.272685,1.298520,MGC,2,1,0,0
2340,1.100379,1.463652,MGC,1,1,0,0
2342,1.306812,1.147947,HWC,1,1,0,0
2343,1.325646,1.637779,MGC,1,1,0,0
2344,1.475342,1.506781,MGC,1,1,0,0
2346,1.624621,1.474325,HWC,1,1,0,0
2347,1.393805,2.705515,MGC,3,4,0,0
2348,1.741018,1.722929,HWC,1,1,0,0
2349,1.322951,1.212102,HWC,2,1,0,0
235,1.473319,1.644602,MGC,1,1,0,0
2350,1.431801,1.157501,HWC,1,1,0,0
2351,1.468025,1.381901,HWC,4,1,0,0
2353,1.492747,1.324124,HWC,1,1,0,0
2354,1.402234,1.425918,MGC,2,1,0,0
2356,1.264852,3.021424,MGC,1,3,0,0
2357,1.233149,1.176346,HWC,1,1,0,0
2358,1.291083,1.432848,MGC,4,1,0,0
2359,1.328099,1.133272,HWC,1,1,0,0
236,1.221761,1.095212,HWC,1,1,0,0
2360,1.482089,1.110122,HWC,1,1,0,0
2361,1.399561,1.211873,HWC,2,1,0,0
2362,1.506573,1.499676,HWC,1,2,0,0
2363,1.995056,1.871347,HWC,2,1,0,0
2367,1.390821,1.539129,MGC,2,1,0,0
2369,1.912624,2.478717,MGC,1,1,0,0
237,1.425849,1.114787,HWC,1,1,0,0
2371,1.394145,1.334442,HWC,1,1,0,0
2372,1.158283,1.413443,MGC,1,1,0,0
2374,1.306338,1.460525,MGC,6,2,0,0
2375,1.335914,1.954069,MGC,1,1,0,0
2376,1.082104,1.094166,MGC,1,1,0,0
2377,1.391897,1.393128,MGC,1,1,0,0
2378,1.349400,1.685822,MGC,1,1,0,0
2379,1.199404,1.146739,HWC,3,1,0,0
2380,1.150396,1.228620,MGC,1,1,0,0
2381,1.158127,1.056231,HWC,1,1,0,0
2382,1.404666,1.599134,MGC,1,1,0,0
2383,1.250813,1.085736,HWC,1,1,0,0
2384,1.252872,1.858843,MGC,1,1,0,0
2385,1.183564,1.464972,MGC,2,1,0,0
2388,1.146177,1.734871,MGC,1,1,0,0
239,1.127726,1.923339,MGC,1,1,0,0
2390,1.557271,1.749820,MGC,2,1,0,0
2391,1.474989,1.607262,MGC,2,2,0,0
2392,1.231688,1.139932,HWC,1,1,0,0
2393,1.238590,1.646136,MGC,1,3,0,0
2395,1.431503,1.928433,MGC,1,1,0,0
2399,1.424064,1.086818,HWC,2,1,0,0
24,1.114801,1.777145,MGC,1,1,0,0
2401,1.244299,1.256302,MGC,1,1,0,0
2402,1.215839,1.132397,HWC,1,1,0,0
2403,1.411887,2.282316,MGC,3,2,0,0
2404,1.687347,1.995855,MGC,1,1,0,0
2405,1.197566,1.860659,MGC,7,2,0,0
2407,1.312496,1.579639,MGC,2,1,0,0
2409,1.266011,1.432896,MGC,2,1,0,0
2410,1.880500,1.656098,HWC,1,1,0,0
2411,1.474832,1.783626,MGC,1,2,0,0
2412,1.690241,1.459834,HWC,1,1,0,0
2413,1.244378,1.930619,MGC,4,5,0,0
2416,1.476440,1.295078,HWC,1,1,0,0
2418,1.257764,1.879260,MGC,1,1,0,0
2419,1.611600,1.546513,HWC,1,1,0,0
242,1.571375,1.346871,HWC,3,1,0,0
2422,1.548385,1.396848,HWC,1,1,0,0
2423,1.308441,1.421141,MGC,1,1,0,0
2424,1.299637,1.544809,MGC,1,1,0,0
2427,1.299667,1.223264,HWC,4,1,0,0
2428,1.638213,2.129062,MGC,3,2,0,0
2431,1.238061,1.583493,MGC,1,1,0,0
2435,1.265294,1.025016,HWC,1,1,0,0
2436,1.283655,1.117680,HWC,1,1,0,0
2439,1.613016,1.855536,MGC,2,1,0,0
244,1.936369,1.893881,HWC,1,1,0,0
2440,1.809321,1.627386,HWC,1,1,0,0
2441,1.492600,1.734152,MGC,2,1,0,0
2442,1.267115,1.538148,MGC,2,2,0,0
2443,1.391875,1.103728,HWC,1,1,0,0
2444,1.446267,1.247606,HWC,2,1,0,0
2445,1.309039,1.421054,MGC,2,1,0,0
2447,1.299502,1.393593,MGC,3,1,0,0
2448,1.432575,1.102805,HWC,2,1,0,0
2449,1.402230,1.690852,MGC,1,1,0,0
245,1.522610,1.615210,MGC,1,1,0,0
2451,1.205924,1.217236,MGC,1,1,0,0
2452,1.271678,1.102565,HWC,1,1,0,0
2454,1.254429,1.021744,HWC,2,1,0,0
2455,1.442499,1.117497,HWC,2,1,0,0
2456,1.219375,1.296743,MGC,1,1,0,0
2457,1.268117,1.738366,MGC,2,1,0,0
2458,1.235955,1.694291,MGC,4,2,0,0
2459,1.347815,1.062067,HWC,1,1,0,0
2460,1.230592,1.012794,HWC,1,1,0,0
2463,1.306542,1.292968,HWC,1,1,0,0
2466,1.244069,1.043229,HWC,1,1,0,0
2468,1.446198,1.122359,HWC,1,1,0,0
247,1.307358,1.646211,MGC,1,2,0,0
2470,1.304915,1.373660,MGC,1,1,0,0
2472,1.684764,1.226146,HWC,1,1,0,0
2473,1.250417,1.214357,HWC,2,1,0,0
2475,1.439412,1.129393,HWC,1,1,0,0
2476,1.251398,1.044328,HWC,1,1,0,0
2479,1.294381,1.506036,MGC,3,1,0,0
248,1.318898,1.514348,MGC,4,2,0,0
2480,1.254658,1.722497,MGC,6,1,0,0
2482,1.303811,1.791991,MGC,2,2,0,0
2484,1.462187,1.868111,MGC,2,1,0,0
2485,1.044173,1.132152,MGC,1,1,0,0
2487,1.229222,1.493560,MGC,3,1,0,0
2488,1.589954,1.332573,HWC,1,1,0,0
2489,1.609563,1.830704,MGC,1,1,0,0
249,1.546748,1.117835,HWC,1,1,0,0
2493,1.618109,1.268186,HWC,1,1,0,0
2496,1.447832,2.390567,MGC,1,1,0,0
2498,1.434450,1.443821,MGC,5,1,0,0
2499,1.136761,1.123632,HWC,1,1,0,0
25,1.337779,1.338172,MGC,1,1,0,0
250,1.285768,1.694546,MGC,2,2,0,0
2500,1.421746,1.361518,HWC,2,1,0,0
2501,1.169414,1.219215,MGC,1,1,0,0
2502,1.297291,1.459744,MGC,1,1,0,0
2503,1.178592,1.138434,HWC,1,1,0,0
2505,1.448395,1.346248,HWC,1,1,0,0
2507,1.426318,1.085820,HWC,4,1,0,0
2508,1.289184,1.055791,HWC,1,1,0,0
251,1.266265,1.396397,MGC,3,1,0,0
2511,1.147476,1.022967,HWC,1,1,0,0
2512,1.568718,1.146209,HWC,1,1,0,0
2515,1.390712,1.616650,MGC,3,1,0,0
2517,1.331841,1.540173,MGC,1,1,0,0
2518,1.223943,1.132553,HWC,1,1,0,0
2519,1.242592,1.646585,MGC,2,2,0,0
2520,1.196999,1.406950,MGC,3,1,0,0
2521,1.370775,1.548616,MGC,3,1,0,0
2522,1.335600,2.165005,MGC,1,4,0,0
2526,1.624911,1.491283,HWC,1,1,0,0
2528,1.349724,1.549328,MGC,2,1,0,0
253,1.677811,1.700527,MGC,1,1,0,0
2531,1.164847,1.064501,HWC,1,1,0,0
2532,1.226344,1.788052,MGC,4,2,0,0
2534,1.378063,1.702138,MGC,1,2,0,0
2535,1.482314,1.058755,HWC,2,1,0,0
2538,1.286302,1.728356,MGC,1,4,0,0
2540,1.411282,1.141631,HWC,1,1,0,0
2541,1.377345,1.098911,HWC,2,1,0,0
2542,1.208696,1.893880,MGC,4,1,0,0
2543,1.298072,1.557637,MGC,1,1,0,0
2546,1.376617,1.843289,MGC,2,3,0,0
2547,1.323756,1.565251,MGC,3,1,0,0
2548,1.436766,1.043276,HWC,1,1,0,0
2549,1.395940,1.504943,MGC,1,1,0,0
255,1.404114,1.592290,MGC,1,1,0,0
2550,1.549957,1.356110,HWC,1,1,0,0
2552,1.223454,1.627320,MGC,1,1,0,0
2553,1.397517,1.829112,MGC,4,1,0,0
2554,1.167219,1.262503,MGC,1,1,0,0
2555,1.508030,1.523301,MGC,3,1,0,0
2556,1.156149,1.105307,HWC,1,1,0,0
2557,1.301138,1.122377,HWC,1,1,0,0
2558,1.327491,1.996970,MGC,1,1,0,0
256,1.480688,2.563825,MGC,1,4,0,0
2560,1.280672,1.394744,MGC,1,1,0,0
2561,1.400111,1.950371,MGC,1,1,0,0
2564,1.783070,1.807044,MGC,2,1,0,0
2565,1.400111,1.113555,HWC,1,1,0,0
2566,1.248855,1.137215,HWC,2,1,0,0
2567,1.218761,1.442989,MGC,1,1,0,0
2568,1.309227,1.823294,MGC,3,1,0,0
2571,1.269881,1.565598,MGC,1,1,0,0
2573,1.453853,1.388423,HWC,2,1,0,0
2575,1.402608,1.578817,MGC,1,1,0,0
2576,1.606805,2.161379,MGC,2,1,0,0
2578,1.319947,1.794427,MGC,2,2,0,0
2579,1.567085,1.532965,HWC,1,6,0,0
2580,1.315555,1.828142,MGC,1,1,0,0
2582,1.292709,1.592206,MGC,2,2,0,0
2583,1.404708,1.331131,HWC,1,1,0,0
2584,1.702669,1.493557,HWC,1,1,0,0
2585,1.319399,1.583290,MGC,3,2,0,0
2586,1.296852,1.402584,MGC,2,1,0,0
259,1.276351,1.718049,MGC,1,2,0,0
2590,1.593723,1.867605,MGC,2,1,0,0
2591,1.490113,1.382360,HWC,1,1,0,0
2592,1.482411,1.159897,HWC,2,1,0,0
2595,1.212029,1.107939,HWC,5,1,0,0
2596,1.452599,1.767566,MGC,2,1,0,0
2597,1.225879,1.721528,MGC,1,1,0,0
2598,1.224486,1.264475,MGC,1,1,0,0
2599,1.464574,1.166110,HWC,1,1,0,0
26,1.236084,2.322938,MGC,1,1,0,0
2600,1.199998,1.125355,HWC,1,1,0,0
2601,1.866632,1.228631,HWC,1,1,0,0
2603,1.268129,1.059320,HWC,1,1,0,0
2605,1.267552,1.221567,HWC,1,1,0,0
2607,1.205072,1.459762,MGC,1,1,0,0
2608,1.108390,1.810398,MGC,1,1,0,0
2609,1.271215,1.190703,HWC,1,1,0,0
261,1.208607,1.217732,MGC,1,1,0,0
2611,1.214100,1.073580,HWC,2,1,0,0
2612,1.633885,1.047642,HWC,2,1,0,0
2613,1.356496,1.214070,HWC,1,1,0,0
2614,1.516317,1.543352,MGC,1,1,0,0
2615,1.279808,1.454152,MGC,1,1,0,0
