line_num,human_npr,lm_npr,winner,human_logrank,lm_logrank,human_perturbed_logrank,lm_perturbed_logrank
4792,1.374819,1.603929,MGC,0.381233,0.332396,0.524126,0.533140
4794,1.328087,1.588770,MGC,0.766059,0.510505,1.017392,0.811075
4797,1.416627,1.301265,HWC,0.351174,0.481472,0.497483,0.626523
48,1.282141,1.337505,MGC,0.860643,0.792092,1.103466,1.059426
4801,1.357500,1.581743,MGC,0.611325,0.426410,0.829874,0.674471
4804,1.652449,1.630639,HWC,0.349913,0.414209,0.578214,0.675426
4805,1.704549,1.937793,MGC,0.365648,0.356355,0.623265,0.690542
4806,1.456781,2.048609,MGC,0.391602,0.168867,0.570479,0.345943
4807,1.271702,1.416511,MGC,0.632592,0.479649,0.804469,0.679428
4809,1.306352,1.388017,MGC,0.604652,0.501201,0.789888,0.695675
481,1.231336,1.161679,HWC,0.703953,1.202371,0.866802,1.396769
4811,1.159786,1.448341,MGC,0.877706,0.727141,1.017950,1.053148
4812,1.245447,1.565653,MGC,0.723522,0.354819,0.901108,0.555524
4816,1.371014,1.377983,MGC,0.589644,0.593272,0.808411,0.817519
4817,1.403431,1.474316,MGC,0.475263,0.460610,0.666999,0.679085
4818,1.247163,3.271546,MGC,0.681946,0.102363,0.850498,0.334886
4821,1.420601,1.281512,HWC,0.459333,0.869942,0.652529,1.114842
4822,1.608482,1.709343,MGC,0.293327,0.329419,0.471811,0.563090
4825,1.289968,2.561712,MGC,0.802077,0.109350,1.034654,0.280124
4826,1.204489,1.427954,MGC,0.605978,0.451232,0.729894,0.644339
4829,1.266966,1.253218,HWC,0.739004,0.746104,0.936293,0.935032
4832,1.420236,1.421472,MGC,0.412120,0.493448,0.585307,0.701422
4834,1.331673,1.588337,MGC,0.497054,0.355414,0.661913,0.564517
4836,1.307422,1.488639,MGC,0.599077,0.507413,0.783246,0.755355
4838,1.398703,1.324714,HWC,0.487171,0.649461,0.681408,0.860350
4839,1.378149,1.435614,MGC,0.510102,0.673758,0.702997,0.967256
484,1.322297,1.444845,MGC,0.405236,0.498319,0.535842,0.719994
4840,1.262345,1.366015,MGC,0.662983,0.642699,0.836914,0.877936
4841,1.205206,1.354578,MGC,0.747122,0.654690,0.900436,0.886828
4844,1.181324,1.247744,MGC,0.934123,1.236442,1.103502,1.542763
4845,1.391609,1.401389,MGC,0.540642,0.555400,0.752362,0.778332
4849,1.370205,1.226355,HWC,0.573230,1.144967,0.785443,1.404136
4851,1.248195,1.281737,MGC,0.781595,0.734499,0.975583,0.941435
4853,1.636740,1.917794,MGC,0.397878,0.274474,0.651223,0.526385
4856,1.898630,2.418775,MGC,0.325808,0.200119,0.618589,0.484043
4857,1.211141,1.280265,MGC,0.787388,0.578279,0.953638,0.740350
4858,1.715020,1.690990,HWC,0.466764,0.466764,0.800509,0.789292
4859,1.360670,2.026381,MGC,0.438723,0.189916,0.596957,0.384842
486,1.391370,1.384694,HWC,0.676325,0.659899,0.941018,0.913758
4861,1.450359,1.413007,HWC,0.597888,0.643951,0.867152,0.909907
4862,1.355814,1.449305,MGC,0.514946,0.574479,0.698171,0.832595
4866,1.433603,1.533935,MGC,0.556591,0.493505,0.797931,0.757005
4867,1.228397,1.261125,MGC,0.620733,0.637519,0.762506,0.803991
4868,1.310990,1.380716,MGC,0.507360,0.579191,0.665144,0.799699
4872,1.236441,2.553575,MGC,0.593843,0.091968,0.734252,0.234848
4873,1.221827,1.430910,MGC,0.653202,0.448826,0.798100,0.642229
4874,1.409061,1.199596,HWC,0.457197,1.533360,0.644218,1.839412
4876,1.506690,1.502531,HWC,0.552531,0.593345,0.832493,0.891520
4878,1.490139,1.667127,MGC,0.476183,0.434290,0.709579,0.724016
4879,1.502425,1.624849,MGC,0.402306,0.357621,0.604435,0.581080
4881,1.553754,1.395814,HWC,0.390454,0.912089,0.606670,1.273106
4886,1.392790,1.261797,HWC,0.577867,0.993698,0.804848,1.253845
4887,1.731672,1.814849,MGC,0.311627,0.271712,0.539635,0.493116
4888,1.401169,1.696917,MGC,0.573363,0.355636,0.803378,0.603484
489,1.398600,1.835406,MGC,0.500973,0.394282,0.700661,0.723667
4890,1.633716,1.979050,MGC,0.391450,0.247838,0.639518,0.490483
4892,1.300305,1.723665,MGC,0.447969,0.174300,0.582496,0.300435
4894,1.245109,1.285380,MGC,0.538240,0.652318,0.670168,0.838476
4898,1.423544,1.280613,HWC,0.449223,0.799578,0.639488,1.023951
4899,1.566545,1.429257,HWC,0.323111,0.744645,0.506168,1.064290
49,1.303583,1.425669,MGC,0.689957,0.552442,0.899417,0.787600
490,1.424214,2.051944,MGC,0.443563,0.212585,0.631729,0.436213
4900,1.281328,1.403643,MGC,0.806929,0.634377,1.033941,0.890439
4901,1.400110,1.255425,HWC,0.490134,0.852650,0.686241,1.070438
4902,1.401951,1.707953,MGC,0.563726,0.328940,0.790315,0.561815
4903,1.139296,1.193000,MGC,0.951062,0.951651,1.083540,1.135319
4904,1.511063,1.354420,HWC,0.490935,0.976755,0.741834,1.322937
4906,1.198447,1.356639,MGC,0.779270,0.548298,0.933914,0.743843
4907,1.426922,1.677575,MGC,0.360389,0.363744,0.514247,0.610208
4909,1.280546,1.247620,HWC,0.711045,0.759553,0.910525,0.947634
4910,1.386476,1.152796,HWC,0.526553,1.403886,0.730054,1.618394
4911,1.479397,1.730556,MGC,0.425907,0.309815,0.630086,0.536152
4914,1.436182,1.426405,HWC,0.395089,0.420290,0.567420,0.599503
4916,1.457278,1.821502,MGC,0.359885,0.283635,0.524453,0.516642
4919,1.390244,1.845689,MGC,0.428971,0.278047,0.596375,0.513189
4920,1.436015,1.497658,MGC,0.613806,0.575997,0.881434,0.862647
4923,1.139942,1.206940,MGC,0.960317,0.910793,1.094706,1.099272
4925,1.503538,1.474311,HWC,0.327702,0.603042,0.492712,0.889072
4927,1.377448,1.601185,MGC,0.470762,0.361304,0.648451,0.578515
4930,1.531236,1.271768,HWC,0.378090,1.049731,0.578945,1.335015
4933,1.390113,1.422473,MGC,0.469648,0.535473,0.652864,0.761695
4935,1.308727,1.420658,MGC,0.567717,0.496320,0.742987,0.705100
4936,1.417166,1.965119,MGC,0.414171,0.260415,0.586949,0.511746
4937,1.172773,1.254037,MGC,0.848738,0.756170,0.995377,0.948266
4940,1.467138,1.451261,HWC,0.466853,0.561823,0.684938,0.815352
4941,1.218876,1.281272,MGC,0.782910,0.753040,0.954270,0.964849
4943,1.878425,1.956935,MGC,0.315387,0.375431,0.592431,0.734694
4946,1.299379,1.482929,MGC,0.908214,0.684282,1.180115,1.014741
4947,1.211675,1.519094,MGC,0.775523,0.387524,0.939681,0.588685
495,1.376062,1.515337,MGC,0.625112,0.534771,0.860193,0.810358
4950,1.629266,1.601328,HWC,0.362021,0.412883,0.589829,0.661161
4951,1.390530,1.573573,MGC,0.580247,0.481989,0.806851,0.758445
4953,1.349926,2.558737,MGC,0.549841,0.131757,0.742244,0.337133
4954,1.288060,1.295302,MGC,0.635743,0.674756,0.818875,0.874012
4956,1.367986,1.832535,MGC,0.569636,0.299601,0.779255,0.549029
4957,1.134098,1.793048,MGC,1.042575,0.175234,1.182383,0.314203
4961,1.158735,1.338849,MGC,0.794451,0.527602,0.920558,0.706380
4963,1.243892,1.361812,MGC,0.585194,0.933210,0.727918,1.270857
4965,1.292647,1.418798,MGC,0.673211,0.556006,0.870225,0.788861
4968,1.546514,1.634083,MGC,0.471606,0.398533,0.729345,0.651236
4969,1.551393,1.631720,MGC,0.483379,0.454661,0.749911,0.741880
497,1.314063,2.214447,MGC,0.642151,0.163314,0.843827,0.361650
4971,1.558149,1.443826,HWC,0.520477,0.685073,0.810981,0.989127
4973,1.340103,2.070561,MGC,0.615075,0.160618,0.824263,0.332568
4978,1.439055,1.811564,MGC,0.554229,0.338841,0.797567,0.613832
4981,1.456618,1.153974,HWC,0.364381,1.227420,0.530764,1.416411
4986,1.455365,1.494610,MGC,0.422473,0.571239,0.614852,0.853779
4987,1.374507,1.376950,MGC,0.647764,0.720789,0.890356,0.992490
4988,1.312136,1.369523,MGC,0.562617,0.488284,0.738230,0.668716
499,1.441596,1.544376,MGC,0.520727,0.592310,0.750677,0.914750
4992,1.465707,1.488328,MGC,0.447214,0.504710,0.655485,0.751174
4997,1.262219,1.324086,MGC,0.673194,0.730775,0.849718,0.967609
4999,1.320908,1.375362,MGC,0.364001,0.640445,0.480812,0.880843
50,1.245295,1.475692,MGC,0.549084,0.694071,0.683771,1.024236
500,1.594062,1.836189,MGC,0.344703,0.309084,0.549478,0.567537
5006,1.217374,1.226155,MGC,0.719578,0.776200,0.875996,0.951741
5007,1.706182,1.504951,HWC,0.352454,0.609260,0.601350,0.916907
5008,1.427953,1.363170,HWC,0.477366,0.619588,0.681657,0.844603
501,1.369157,1.700283,MGC,0.513961,0.307388,0.703693,0.522647
5011,1.558433,1.424286,HWC,0.235319,0.537342,0.366728,0.765328
5012,1.399495,1.759877,MGC,0.541332,0.414077,0.757592,0.728724
5014,2.114258,1.770684,HWC,0.235086,0.440571,0.497031,0.780113
5016,1.338836,1.400043,MGC,0.708516,0.766709,0.948587,1.073426
5021,1.472927,1.544168,MGC,0.460118,0.542587,0.677721,0.837845
5024,2.999414,5.805035,MGC,0.152467,0.057712,0.457312,0.335019
5026,1.548472,1.706539,MGC,0.424517,0.326488,0.657353,0.557164
5027,1.220330,1.389274,MGC,0.734714,0.605657,0.896593,0.841424
5028,1.615706,1.443359,HWC,0.286464,0.487056,0.462842,0.702996
5030,1.213246,1.366053,MGC,0.748811,0.571010,0.908493,0.780030
5035,1.348915,1.524017,MGC,0.592702,0.426559,0.799504,0.650083
5037,1.212221,1.292604,MGC,0.971341,0.823487,1.177480,1.064442
5038,1.310036,1.252908,HWC,0.663783,0.881590,0.869580,1.104552
5039,1.255758,1.441368,MGC,0.771009,0.519863,0.968201,0.749314
504,1.363113,1.530799,MGC,0.584076,0.505675,0.796162,0.774086
5042,1.224762,1.308936,MGC,0.864199,0.751189,1.058438,0.983259
5044,1.323845,1.674989,MGC,0.566839,0.416361,0.750407,0.697400
5045,1.474346,2.182109,MGC,0.432944,0.249566,0.638309,0.544580
5047,1.235926,1.502990,MGC,0.728134,0.599289,0.899920,0.900726
5048,1.684825,2.027753,MGC,0.383944,0.269519,0.646878,0.546518
5049,1.545036,2.087517,MGC,0.244962,0.144719,0.378475,0.302104
505,1.234280,1.839306,MGC,0.894270,0.227290,1.103779,0.418056
5050,1.348625,1.864711,MGC,0.339575,0.125986,0.457959,0.234928
5051,1.310283,1.322251,MGC,0.527280,0.761983,0.690886,1.007532
5059,1.452846,1.619927,MGC,0.391164,0.350291,0.568301,0.567446
506,1.267934,1.379071,MGC,0.634569,0.609646,0.804591,0.840745
5061,1.356870,1.445767,MGC,0.600055,0.540608,0.814197,0.781594
5066,1.215067,1.706015,MGC,0.739330,0.256582,0.898336,0.437732
5068,1.214073,1.379069,MGC,0.599700,0.736080,0.728079,1.015105
5069,1.384775,1.461005,MGC,0.461125,0.678613,0.638555,0.991457
507,1.398212,1.586233,MGC,0.616165,0.400478,0.861529,0.635251
5073,1.473942,1.642446,MGC,0.418484,0.406192,0.616820,0.667148
5074,1.339615,1.345457,MGC,0.653261,0.634185,0.875119,0.853269
5075,1.322674,1.173900,HWC,0.406924,0.873223,0.538228,1.025076
5077,1.226293,1.308750,MGC,0.707743,0.684692,0.867901,0.896091
5078,1.417606,1.892032,MGC,0.598951,0.351817,0.849076,0.665648
5079,1.437666,2.154679,MGC,0.431338,0.222867,0.620120,0.480206
5081,1.467647,1.633683,MGC,0.414661,0.457289,0.608577,0.747065
5082,1.212677,1.467403,MGC,0.822827,0.530502,0.997824,0.778460
5085,1.209492,1.235541,MGC,0.820328,0.822619,0.992180,1.016380
5086,1.278772,1.203907,HWC,0.561958,0.813594,0.718617,0.979492
509,1.253531,1.185385,HWC,0.433524,0.760355,0.543435,0.901314
5091,1.387879,1.402078,MGC,0.604056,0.615868,0.838357,0.863495
5092,1.440264,1.473489,MGC,0.423241,0.691883,0.609579,1.019483
5098,1.199174,2.423839,MGC,1.085192,0.160908,1.301334,0.390015
5099,1.233330,1.171491,HWC,0.724935,1.081031,0.894084,1.266418
510,1.313680,1.507680,MGC,0.772796,0.526522,1.015206,0.793826
5101,1.117346,1.428272,MGC,0.767013,0.243704,0.857020,0.348076
5103,1.262029,1.295136,MGC,0.422670,0.694967,0.533421,0.900077
5105,1.120719,1.187651,MGC,0.976727,1.011867,1.094637,1.201744
5106,1.478662,1.939048,MGC,0.380238,0.201677,0.562243,0.391061
5107,1.397045,1.334162,HWC,0.474726,0.618049,0.663213,0.824578
5109,1.591221,2.227617,MGC,0.344565,0.153710,0.548279,0.342407
511,1.303896,1.421086,MGC,0.632567,0.759268,0.824802,1.078985
5112,1.276709,1.278581,MGC,0.708463,0.725244,0.904501,0.927283
5113,1.381739,1.749240,MGC,0.580386,0.365681,0.801941,0.639663
5114,1.179515,1.324947,MGC,1.000084,0.854643,1.179614,1.132356
5116,1.270102,1.235584,HWC,0.848309,1.087744,1.077438,1.343999
5119,1.804987,1.843553,MGC,0.316109,0.316109,0.570573,0.582764
5120,1.265537,1.265980,MGC,0.609789,0.802866,0.771711,1.016413
5122,1.511836,1.439652,HWC,0.352338,0.514329,0.532678,0.740455
5124,1.204874,1.500214,MGC,0.727857,0.370053,0.876976,0.555159
5126,1.209514,1.561516,MGC,0.753978,0.350665,0.911947,0.547569
5127,1.279434,1.519030,MGC,0.764808,0.479664,0.978521,0.728623
5129,1.498783,1.671970,MGC,0.482700,0.458933,0.723463,0.767322
5130,1.417956,1.487831,MGC,0.476659,0.531009,0.675882,0.790051
5134,1.368797,1.508486,MGC,0.488157,0.419736,0.668188,0.633166
5136,1.784868,1.739654,HWC,0.305482,0.380273,0.545245,0.661543
5137,1.438631,1.573274,MGC,0.465796,0.407548,0.670108,0.641184
5138,1.465749,1.382920,HWC,0.594660,0.860843,0.871622,1.190477
5139,1.298973,1.318134,MGC,0.531023,0.715340,0.689785,0.942915
5140,1.475182,1.786861,MGC,0.346227,0.264557,0.510748,0.472726
5142,1.793720,1.589798,HWC,0.197237,0.544239,0.353788,0.865230
5144,1.160589,2.028562,MGC,0.665713,0.209826,0.772619,0.425645
5146,1.499731,1.600828,MGC,0.569547,0.497270,0.854168,0.796043
5149,1.429480,1.364097,HWC,0.502663,0.745925,0.718546,1.017514
5150,1.313816,1.532797,MGC,0.445603,0.237861,0.585441,0.364593
5158,1.584953,2.010378,MGC,0.361255,0.252003,0.572572,0.506622
5159,1.595685,1.469982,HWC,0.316200,0.612999,0.504555,0.901098
5162,1.142817,1.710733,MGC,0.961235,0.200641,1.098515,0.343243
5163,1.408485,1.437704,MGC,0.394878,0.530723,0.556179,0.763023
5164,1.725398,1.212905,HWC,0.286962,1.096618,0.495123,1.330093
5166,1.233472,2.097969,MGC,0.516761,0.179690,0.637410,0.376983
5167,1.354184,1.343272,HWC,0.667417,0.707770,0.903805,0.950728
5169,1.247881,1.719640,MGC,0.770213,0.508198,0.961134,0.873917
517,1.275279,1.537684,MGC,0.492023,0.148785,0.627467,0.228785
5170,1.313512,1.802617,MGC,0.631730,0.221151,0.829786,0.398651
5171,1.457078,1.509259,MGC,0.477363,0.457495,0.695554,0.690479
5172,1.274881,1.394169,MGC,0.752415,0.548787,0.959239,0.765102
5173,1.565958,1.648844,MGC,0.264796,0.323096,0.414659,0.532734
5174,1.644917,1.912492,MGC,0.342982,0.367007,0.564176,0.701897
5175,1.479849,1.551822,MGC,0.392851,0.338124,0.581360,0.524709
5177,1.659752,1.564405,HWC,0.382403,0.385019,0.634694,0.602326
5179,1.457490,1.579546,MGC,0.485896,0.475997,0.708189,0.751860
5180,1.330756,1.395702,MGC,0.640484,0.578649,0.852328,0.807621
5182,1.367006,1.355998,HWC,0.627856,0.762640,0.858282,1.034138
5184,1.280905,1.219066,HWC,0.464170,0.823167,0.594558,1.003495
5185,1.520860,1.511590,HWC,0.584226,0.677549,0.888526,1.024176
5191,1.158294,1.875887,MGC,1.241763,0.158564,1.438327,0.297449
5193,1.634356,1.941325,MGC,0.405465,0.341016,0.662674,0.662023
5194,1.395628,1.591145,MGC,0.476991,0.478866,0.665702,0.761945
5195,1.451270,1.407699,HWC,0.660680,0.840602,0.958826,1.183314
520,1.250865,2.155117,MGC,0.743254,0.221275,0.929710,0.476873
5201,1.610450,1.549733,HWC,0.469281,0.678808,0.755754,1.051970
5202,1.390798,1.378905,HWC,0.560541,0.818307,0.779600,1.128368
5204,1.591845,1.440100,HWC,0.381922,0.579970,0.607961,0.835215
5205,1.332520,1.396875,MGC,0.661095,0.598305,0.880923,0.835757
5206,1.230158,1.540347,MGC,0.739468,0.424183,0.909662,0.653389
5207,1.412061,1.308114,HWC,0.469059,0.674704,0.662339,0.882590
521,1.361416,1.554642,MGC,0.732343,0.532817,0.997024,0.828340
5210,1.262618,1.271093,MGC,0.566779,0.836339,0.715626,1.063065
5215,1.277329,2.915354,MGC,0.638146,0.143283,0.815122,0.417719
5217,1.278668,1.308683,MGC,0.715629,0.730684,0.915051,0.956233
5221,1.436280,1.512567,MGC,0.425935,0.429292,0.611762,0.649333
5223,1.139592,1.360791,MGC,1.024578,0.866082,1.167601,1.178557
5227,1.622779,1.909719,MGC,0.384406,0.360063,0.623806,0.687619
5228,1.346231,1.412323,MGC,0.540593,0.492226,0.727763,0.695182
5229,1.365132,1.323799,HWC,0.431269,0.625211,0.588740,0.827653
523,1.720876,1.826434,MGC,0.364699,0.327801,0.627602,0.598707
5230,1.410246,1.609095,MGC,0.444178,0.379574,0.626400,0.610771
5232,1.443811,1.411776,HWC,0.599381,0.710240,0.865393,1.002699
5233,1.342157,1.390389,MGC,0.667135,0.709355,0.895400,0.986279
5234,1.457109,1.688599,MGC,0.473016,0.467835,0.689236,0.789985
5235,1.382066,1.497066,MGC,0.448739,0.444467,0.620187,0.665396
5236,1.557177,2.073393,MGC,0.340727,0.201614,0.530573,0.418025
5239,1.221469,1.418748,MGC,0.962088,0.548366,1.175161,0.777993
524,1.327945,1.368509,MGC,0.767385,0.691776,1.019045,0.946702
5244,1.259429,1.272453,MGC,0.813941,0.927227,1.025101,1.179853
5245,1.330599,1.696151,MGC,0.594798,0.387048,0.791438,0.656492
5247,1.372081,1.325297,HWC,0.545314,0.741707,0.748215,0.982982
5248,1.317852,1.644592,MGC,0.352575,0.282110,0.464641,0.463956
5253,1.222045,1.394447,MGC,0.599972,0.675542,0.733193,0.942007
5255,1.272418,1.373553,MGC,0.629465,0.551755,0.800942,0.757865
5256,1.334784,1.334557,HWC,0.552366,0.669088,0.737289,0.892936
5257,1.204948,1.236188,MGC,0.859844,0.822993,1.036067,1.017375
5258,1.525096,1.619473,MGC,0.536619,0.465094,0.818395,0.753207
5259,1.364239,1.498648,MGC,0.457471,0.414891,0.624100,0.621776
526,1.376376,1.899109,MGC,0.587147,0.296244,0.808135,0.562599
5264,1.555006,2.389804,MGC,0.317047,0.127679,0.493011,0.305128
5265,1.393370,1.670393,MGC,0.467391,0.361521,0.651249,0.603882
5266,1.826430,1.811664,HWC,0.347811,0.360037,0.635253,0.652266
5267,1.316772,1.225285,HWC,0.551535,0.855930,0.726245,1.048759
5272,1.355852,1.372656,MGC,0.438582,0.401326,0.594653,0.550883
5274,1.506921,1.626777,MGC,0.423498,0.353174,0.638178,0.574535
5275,1.179883,1.840915,MGC,0.817855,0.355610,0.964974,0.654648
5277,1.429651,1.536685,MGC,0.552441,0.471416,0.789798,0.724419
5279,1.151427,1.182272,MGC,0.924540,0.842995,1.064541,0.996650
528,1.216604,1.445260,MGC,0.804297,0.482832,0.978511,0.697817
5280,1.105764,1.142701,MGC,0.849411,0.979004,0.939248,1.118709
5282,1.281884,2.070599,MGC,0.704635,0.249302,0.903260,0.516204
5283,1.320781,1.300802,HWC,0.684027,0.684027,0.903450,0.889784
5285,1.268312,1.193951,HWC,0.558400,0.754158,0.708225,0.900428
5289,1.289104,1.434858,MGC,0.677236,0.534853,0.873028,0.767438
529,1.320493,1.420931,MGC,0.559040,0.593323,0.738209,0.843072
5294,1.771751,1.777202,MGC,0.321733,0.356574,0.570031,0.633703
530,1.243031,1.652946,MGC,0.692705,0.331287,0.861054,0.547599
5300,1.177220,1.167768,HWC,0.598943,1.644182,0.705088,1.920022
5302,1.427424,1.699387,MGC,0.542101,0.396109,0.773808,0.673143
5305,1.281972,2.611976,MGC,0.845822,0.119159,1.084321,0.311239
5306,1.257358,1.282192,MGC,0.726009,0.817138,0.912853,1.047728
5307,1.348027,1.421334,MGC,0.653193,0.642381,0.880522,0.913038
5310,1.656845,1.927463,MGC,0.366960,0.304874,0.607996,0.587634
5311,1.374751,1.491802,MGC,0.418768,0.411993,0.575702,0.614612
5312,1.463854,1.839782,MGC,0.589692,0.304083,0.863224,0.559447
5313,1.497986,1.578896,MGC,0.424610,0.341591,0.636060,0.539337
5316,1.517875,1.804205,MGC,0.370058,0.300018,0.561702,0.541294
5317,1.268696,1.264580,HWC,0.674869,0.689617,0.856203,0.872076
5319,1.433031,2.317129,MGC,0.392608,0.216525,0.562619,0.501717
532,1.274854,1.265809,HWC,0.595232,0.782519,0.758834,0.990519
5320,1.371527,1.406490,MGC,0.700082,0.620098,0.960181,0.872162
5322,1.683556,1.542817,HWC,0.344511,0.632554,0.580003,0.975914
5325,1.500598,2.649250,MGC,0.572098,0.162585,0.858490,0.430728
5326,1.229606,1.224034,HWC,0.668777,0.806329,0.822332,0.986974
5336,1.330407,1.604762,MGC,0.430753,0.348280,0.573077,0.558906
5337,1.210369,1.649131,MGC,0.895611,0.398996,1.084019,0.657996
5338,1.252786,1.315598,MGC,0.827990,0.957636,1.037294,1.259864
5339,1.453643,1.402433,HWC,0.456063,0.567090,0.662953,0.795305
5343,1.584252,1.612725,MGC,0.358903,0.326706,0.568592,0.526887
5344,1.279635,1.329458,MGC,0.762325,0.683434,0.975498,0.908597
5346,1.780114,1.788573,MGC,0.386239,0.372912,0.687550,0.666981
5347,1.433133,1.697719,MGC,0.445345,0.308051,0.638238,0.522985
5349,1.416004,1.480043,MGC,0.514330,0.534233,0.728293,0.790687
535,1.372054,1.257491,HWC,0.631528,1.005807,0.866491,1.264794
5350,1.330735,1.464176,MGC,0.487083,0.470381,0.648179,0.688721
5351,1.257538,1.532526,MGC,0.715116,0.504081,0.899286,0.772517
5352,1.942944,2.107882,MGC,0.281222,0.259615,0.546399,0.547239
5357,1.236855,1.536600,MGC,0.933692,0.731102,1.154841,1.123412
5358,1.341452,1.503516,MGC,0.650080,0.470687,0.872051,0.707685
5359,1.305966,1.205583,HWC,0.641577,1.087998,0.837878,1.311672
536,1.335250,2.023276,MGC,0.471833,0.215715,0.630015,0.436450
5360,1.343963,1.349147,MGC,0.649426,0.754698,0.872804,1.018198
5361,1.361543,1.563339,MGC,0.490934,0.427984,0.668427,0.669084
5363,1.263762,1.810364,MGC,0.866890,0.276586,1.095542,0.500722
5365,1.265936,1.401449,MGC,0.636563,0.568220,0.805848,0.796332
5368,1.238478,1.337743,MGC,0.836312,0.686312,1.035754,0.918110
537,1.366248,1.480156,MGC,0.573855,0.502785,0.784029,0.744201
5370,1.317687,1.766401,MGC,0.335481,0.211952,0.442059,0.374393
5371,1.479502,1.300634,HWC,0.368999,0.683545,0.545934,0.889041
5372,1.513196,1.791427,MGC,0.364314,0.231346,0.551279,0.414440
5373,1.582901,2.083952,MGC,0.283941,0.183674,0.449451,0.382767
5377,1.379529,1.951813,MGC,0.438323,0.177523,0.604679,0.346491
5379,1.425538,1.494579,MGC,0.389985,0.406625,0.555938,0.607733
5382,1.401472,1.430194,MGC,0.444720,0.479514,0.623262,0.685799
5384,1.406066,1.447099,MGC,0.513511,0.540891,0.722031,0.782722
5386,1.503403,1.983406,MGC,0.315024,0.258950,0.473608,0.513602
5387,1.220237,1.361711,MGC,0.737483,0.659943,0.899904,0.898652
5388,1.575626,1.690293,MGC,0.384252,0.334950,0.605437,0.566164
5390,1.614327,1.691434,MGC,0.341758,0.407076,0.551709,0.688543
5393,1.282158,1.534695,MGC,0.629418,0.602166,0.807014,0.924141
5397,1.270726,1.399114,MGC,0.658071,0.883844,0.836229,1.236598
5398,1.307946,1.479005,MGC,0.395127,0.351185,0.516805,0.519405
54,1.173017,2.686187,MGC,0.814547,0.108659,0.955478,0.291879
540,1.392992,1.272545,HWC,0.491683,0.805723,0.684910,1.025319
5400,1.531736,1.941929,MGC,0.509408,0.317574,0.780278,0.616706
5401,1.675904,1.770521,MGC,0.352407,0.374549,0.590600,0.663147
5402,1.423651,1.574718,MGC,0.591860,0.406227,0.842602,0.639693
5404,2.174571,6.345379,MGC,0.168222,0.030186,0.365810,0.191540
5405,1.434438,2.008684,MGC,0.327654,0.209600,0.469999,0.421021
5407,1.429338,1.677875,MGC,0.268281,0.262863,0.383465,0.441052
5410,1.159437,1.205666,MGC,1.031838,0.772529,1.196351,0.931412
5411,1.204378,1.535812,MGC,0.721127,0.477235,0.868509,0.732943
5413,1.284665,1.834442,MGC,0.697974,0.126202,0.896663,0.231510
5414,1.310945,1.429664,MGC,0.636863,0.484620,0.834893,0.692844
5415,1.208726,1.329069,MGC,0.823874,0.702954,0.995838,0.934274
5418,1.354827,2.366373,MGC,0.507459,0.104867,0.687520,0.248154
5419,1.412739,1.440664,MGC,0.405922,0.491171,0.573462,0.707612
5421,1.265001,3.835139,MGC,0.630894,0.091524,0.798081,0.351008
5422,1.409196,1.438664,MGC,0.298817,0.554631,0.421092,0.797927
5428,1.273197,1.297205,MGC,0.691944,1.030143,0.880981,1.336306
5431,1.637215,1.829553,MGC,0.403507,0.339518,0.660628,0.621166
5433,1.560736,1.684673,MGC,0.414508,0.376984,0.646938,0.635095
5434,1.292055,1.429584,MGC,0.619397,0.625397,0.800295,0.894058
5439,1.410567,1.401229,HWC,0.613808,0.717818,0.865817,1.005828
5440,1.307144,1.366590,MGC,0.744070,0.691246,0.972606,0.944649
5442,1.275415,1.557586,MGC,0.561055,0.526627,0.715578,0.820266
5443,1.198263,1.216932,MGC,0.755604,0.821348,0.905413,0.999525
5444,1.183791,1.245692,MGC,0.576068,0.153456,0.681944,0.191159
5446,1.120585,1.665075,MGC,0.708441,0.202165,0.793868,0.336619
5447,1.261299,1.483216,MGC,0.488338,0.404505,0.615941,0.599968
5448,1.503407,1.544554,MGC,0.458726,0.444039,0.689651,0.685842
5449,1.535551,1.528339,HWC,0.438551,0.495941,0.673417,0.757967
5452,1.379690,1.680733,MGC,0.553770,0.248302,0.764030,0.417329
5453,1.288846,1.283752,HWC,0.615281,0.561991,0.793003,0.721457
5454,1.501128,1.436941,HWC,0.470146,0.558805,0.705749,0.802970
5457,1.398098,1.423641,MGC,0.614305,0.575910,0.858858,0.819890
5458,1.428712,1.294562,HWC,0.368275,0.978234,0.526159,1.266385
546,1.403900,1.308479,HWC,0.429964,0.615897,0.603626,0.805889
5461,1.556789,1.498497,HWC,0.414961,0.558912,0.646006,0.837528
5464,1.465091,1.569654,MGC,0.692933,0.567679,1.015210,0.891059
5465,1.235514,1.927371,MGC,0.734129,0.226573,0.907026,0.436690
5466,1.457918,1.624820,MGC,0.496583,0.389177,0.723978,0.632342
5467,1.386642,1.305370,HWC,0.456995,0.550150,0.633688,0.718149
5469,1.327691,1.276530,HWC,0.632900,0.971392,0.840296,1.240012
547,1.269211,1.372134,MGC,0.784846,0.808014,0.996135,1.108703
5471,1.332133,1.626244,MGC,0.653381,0.510931,0.870390,0.830899
5473,1.451099,1.409390,HWC,0.543866,0.764890,0.789204,1.078029
5476,1.290518,1.326615,MGC,0.773950,0.936985,0.998796,1.243018
5478,1.227860,1.349899,MGC,0.760733,0.886577,0.934074,1.196789
