line_num,human_npr,lm_npr,winner,human_n_chunks_scored,lm_n_chunks_scored,human_n_lowconf,lm_n_lowconf
1802,1.747027,1.842785,MGC,2,2,0,0
1803,1.403309,1.389968,HWC,1,1,0,0
1804,1.317549,1.551005,MGC,1,1,0,0
1805,1.276365,1.644057,MGC,3,2,0,0
1806,1.387451,1.934222,MGC,3,1,0,0
1809,1.358568,1.131004,HWC,4,1,0,0
181,1.266477,1.420064,MGC,2,1,0,0
1811,1.132060,1.090494,HWC,1,1,0,0
1813,1.453389,1.241147,HWC,2,1,0,0
1814,1.112069,1.265698,MGC,1,1,0,0
1818,1.396428,1.260656,HWC,1,1,0,0
1819,1.214147,1.365392,MGC,1,1,0,0
182,1.178643,1.245285,MGC,1,1,0,0
1820,1.482984,1.682510,MGC,2,1,0,0
1821,1.438441,1.521684,MGC,1,1,0,0
1822,1.161169,1.181449,MGC,1,1,0,0
1823,1.404820,1.787845,MGC,1,1,0,0
1824,1.103744,1.855737,MGC,1,1,0,0
1826,1.110624,1.179174,MGC,1,1,0,0
1827,1.145127,1.303164,MGC,2,1,0,0
1828,1.321392,nan,HWC,1,0,0,0
183,1.196852,1.673460,MGC,1,1,0,0
1830,1.305710,1.181781,HWC,3,1,0,0
1831,1.476226,1.167992,HWC,1,1,0,0
1833,1.213432,2.674310,MGC,1,2,0,0
1834,1.147999,1.123853,HWC,1,1,0,0
1835,1.478542,1.072287,HWC,1,1,0,0
1836,1.339431,1.872476,MGC,3,3,0,0
1837,1.238196,1.098349,HWC,1,1,0,0
1838,1.217441,1.361523,MGC,1,1,0,0
1839,1.422097,1.400195,HWC,1,1,0,0
1842,1.431786,0.952503,HWC,1,1,0,0
1843,1.552952,1.273862,HWC,1,1,0,0
1844,1.473967,1.746981,MGC,2,1,0,0
1845,1.407856,1.038910,HWC,1,1,0,0
1848,1.132572,1.054111,HWC,1,1,0,0
1849,1.199759,1.141023,HWC,1,1,0,0
185,1.261688,1.352220,MGC,2,1,0,0
1851,1.287361,1.245788,HWC,3,1,0,0
1852,1.308936,1.084426,HWC,1,1,0,0
1853,1.693337,1.339555,HWC,2,1,0,0
1855,1.932964,2.344416,MGC,2,2,0,0
1856,1.289078,1.502730,MGC,2,1,0,0
1857,1.132452,1.280521,MGC,1,1,0,0
1858,1.348319,nan,HWC,3,0,0,0
186,1.216416,1.224733,MGC,1,1,0,0
1860,1.229236,1.036427,HWC,1,1,0,0
1863,1.545628,1.469271,HWC,1,2,0,0
1864,1.361002,1.487685,MGC,1,1,0,0
1865,1.575650,1.439640,HWC,1,1,0,0
1869,1.945224,1.900599,HWC,1,1,0,0
187,1.181544,1.491233,MGC,1,1,0,0
1871,1.364711,1.267891,HWC,1,1,0,0
1873,1.232416,1.099029,HWC,1,1,0,0
1875,1.655889,1.516427,HWC,1,1,0,0
1876,1.274423,1.408608,MGC,1,1,0,0
1878,1.461555,1.556020,MGC,1,1,0,0
1879,1.190064,1.318734,MGC,1,1,0,0
1880,1.191578,1.529313,MGC,5,2,0,0
1881,1.136101,1.288354,MGC,1,1,0,0
1884,1.283854,1.912988,MGC,5,5,0,0
1885,1.138257,1.123134,HWC,1,1,0,0
1886,1.280688,1.451034,MGC,1,1,0,0
1888,1.590130,1.016887,HWC,1,1,0,0
1889,1.370575,1.103309,HWC,2,1,0,0
189,1.839814,1.262134,HWC,1,1,0,0
1891,1.321995,1.099254,HWC,1,1,0,0
1892,1.293481,1.311424,MGC,4,1,0,0
1893,1.277967,1.593477,MGC,1,1,0,0
1895,1.255406,1.429695,MGC,1,1,0,0
1896,1.272710,1.399931,MGC,2,1,0,0
1897,1.282700,1.594384,MGC,3,2,0,0
1899,1.284393,1.252147,HWC,3,1,0,0
19,1.376844,1.174030,HWC,1,1,0,0
190,1.360831,1.612592,MGC,1,1,0,0
1900,1.207298,1.377980,MGC,9,3,0,0
1901,1.239887,1.534898,MGC,6,1,0,0
1902,1.515784,2.108606,MGC,1,1,0,0
1908,1.561991,1.583334,MGC,2,1,0,0
1909,1.178663,1.480368,MGC,1,1,0,0
1910,1.260710,1.983851,MGC,7,1,0,0
1911,1.429488,1.688784,MGC,1,1,0,0
1912,1.282494,1.293398,MGC,2,1,0,0
1914,1.205731,1.449386,MGC,1,1,0,0
1915,1.388021,1.668810,MGC,1,1,0,0
1917,1.371246,1.869029,MGC,3,5,0,0
1918,1.337693,1.597241,MGC,1,2,0,0
1919,1.675604,2.153052,MGC,2,1,0,0
192,1.470360,2.157203,MGC,2,1,0,0
1920,1.192269,1.041650,HWC,1,1,0,0
1921,1.279023,1.877473,MGC,1,1,0,0
1924,1.305829,1.533182,MGC,1,1,0,0
1925,1.262478,1.181519,HWC,1,1,0,0
1926,1.328390,1.389106,MGC,3,1,0,0
1929,1.424937,1.460480,MGC,1,1,0,0
1930,1.277811,1.804198,MGC,4,1,0,0
1932,1.249910,1.750868,MGC,1,1,0,0
1933,1.146866,1.083820,HWC,2,1,0,0
1935,1.253975,1.424886,MGC,1,1,0,0
1936,1.264245,2.024048,MGC,2,1,0,0
1938,1.488188,2.031069,MGC,1,1,0,0
1939,1.286793,1.402504,MGC,4,1,0,0
194,1.205454,1.191008,HWC,1,1,0,0
1941,1.275630,1.055168,HWC,1,1,0,0
1942,1.297053,1.217738,HWC,1,1,0,0
1943,1.600738,1.788934,MGC,1,1,0,0
1944,1.334685,1.257996,HWC,4,16,0,0
1946,1.323290,1.516032,MGC,5,1,0,0
1947,1.489386,1.599443,MGC,1,2,0,0
1948,1.215476,1.226003,MGC,1,1,0,0
1949,1.512273,1.125014,HWC,1,1,0,0
195,1.389450,1.355207,HWC,1,1,0,0
1950,1.379607,1.704805,MGC,2,1,0,0
1953,1.155590,1.184429,MGC,1,1,0,0
1954,1.103592,1.239508,MGC,2,1,0,0
1955,1.296672,2.202888,MGC,2,2,0,0
1957,1.198799,1.029112,HWC,2,1,0,0
1958,1.451118,1.638527,MGC,2,2,0,0
1959,1.406804,1.168523,HWC,1,1,0,0
1960,1.214485,1.036132,HWC,1,1,0,0
1961,1.460082,1.950066,MGC,2,1,0,0
1962,1.363508,2.099324,MGC,3,5,0,0
1963,1.355877,nan,HWC,2,0,0,0
1965,1.326819,1.354030,MGC,5,1,0,0
1967,1.326307,1.366592,MGC,3,1,0,0
1968,1.269365,1.484984,MGC,3,2,0,0
1970,1.783946,2.428626,MGC,2,3,0,0
1971,1.264700,1.035934,HWC,2,1,0,0
1973,1.219238,1.733398,MGC,5,2,0,0
1974,1.281708,1.555188,MGC,6,1,0,0
1975,1.404858,1.188126,HWC,1,1,0,0
1976,1.274679,1.680817,MGC,1,2,0,0
1977,1.111407,1.315302,MGC,1,1,0,0
1978,1.128746,1.349432,MGC,1,2,0,0
1980,1.267840,2.193444,MGC,1,1,0,0
1981,1.398492,2.417224,MGC,3,3,0,0
1982,1.235221,1.089378,HWC,1,1,0,0
1983,1.417776,1.240684,HWC,2,1,0,0
1984,1.340093,1.058611,HWC,1,1,0,0
1985,1.208684,1.080653,HWC,1,1,0,0
1987,1.396048,1.514089,MGC,1,1,0,0
1988,1.311176,1.451422,MGC,2,1,0,0
1990,1.141813,1.093743,HWC,1,1,0,0
1991,1.199145,1.000000,HWC,1,1,0,0
1992,1.372872,2.012008,MGC,5,4,0,0
1994,1.138016,1.393598,MGC,1,1,0,0
1996,1.624116,1.870821,MGC,2,2,0,0
1997,1.180280,1.937687,MGC,1,2,0,0
1998,1.346080,1.282708,HWC,3,1,0,0
20,1.422941,1.754029,MGC,9,2,0,0
200,1.308231,1.584734,MGC,1,1,0,0
2000,1.832299,2.003847,MGC,1,1,0,0
2001,1.136051,1.379972,MGC,1,1,0,0
2003,1.450827,1.418048,HWC,1,1,0,0
2005,1.329095,1.125230,HWC,1,1,0,0
2007,1.079043,1.089528,MGC,1,1,0,0
2008,1.235154,1.410566,MGC,1,1,0,0
201,1.209624,1.055897,HWC,2,1,0,0
2011,1.130247,1.059938,HWC,1,1,0,0
2012,1.326623,1.125335,HWC,1,1,0,0
2013,1.576915,1.986919,MGC,2,1,0,0
2016,1.192790,1.835413,MGC,1,1,0,0
2017,1.488510,1.126559,HWC,1,1,0,0
2019,1.089479,1.337279,MGC,1,1,0,0
2020,1.218027,1.523980,MGC,1,1,0,0
2021,1.225885,1.822792,MGC,3,6,0,0
2024,1.412438,1.546641,MGC,1,1,0,0
2025,1.268063,1.501891,MGC,2,1,0,0
2027,1.157557,nan,HWC,2,0,0,0
2029,1.602713,1.779654,MGC,1,1,0,0
203,1.355154,1.651883,MGC,2,1,0,0
2030,1.390676,1.867649,MGC,2,2,0,0
2031,1.129630,1.094305,HWC,2,1,0,0
2032,1.488700,1.521850,MGC,1,1,0,0
2033,1.258504,1.792861,MGC,1,3,0,0
2035,1.197272,nan,HWC,5,0,0,0
2037,1.383920,1.063497,HWC,1,1,0,0
204,1.258807,1.604058,MGC,2,1,0,0
2042,1.408798,0.998689,HWC,1,1,0,0
2043,1.422130,1.525614,MGC,5,2,0,0
2045,1.314191,2.172222,MGC,1,1,0,0
2047,1.190683,1.045866,HWC,6,1,0,0
2049,1.620461,2.350098,MGC,2,1,0,0
2050,1.249998,1.085896,HWC,1,1,0,0
2051,1.653567,1.538173,HWC,1,1,0,0
2052,1.794314,1.839074,MGC,1,1,0,0
2054,1.257290,1.458862,MGC,2,2,0,0
2055,1.636642,1.438324,HWC,2,1,0,0
2056,1.561254,1.150061,HWC,1,1,0,0
2057,1.415801,1.405235,HWC,2,1,0,0
2058,1.324506,1.596192,MGC,1,1,0,0
2059,1.121130,1.464617,MGC,1,1,0,0
2060,1.417682,1.740497,MGC,1,1,0,0
2061,1.215488,1.115223,HWC,2,1,0,0
2062,1.339054,1.629897,MGC,2,1,0,0
2063,1.457188,1.106421,HWC,1,1,0,0
2067,1.183857,1.736036,MGC,3,2,0,0
2070,1.650068,1.560500,HWC,1,1,0,0
2072,1.457232,1.727174,MGC,3,1,0,0
2073,1.422609,1.762957,MGC,1,1,0,0
2074,1.270691,1.275317,MGC,1,1,0,0
2076,1.404554,1.581523,MGC,1,1,0,0
2077,1.348374,1.148823,HWC,1,1,0,0
2078,1.548398,1.609210,MGC,2,1,0,0
2079,1.534085,1.074940,HWC,1,1,0,0
208,1.359001,1.223716,HWC,1,1,0,0
2081,1.613091,1.315987,HWC,1,1,0,0
2083,1.375522,1.561034,MGC,1,1,0,0
2088,1.342068,1.927286,MGC,1,1,0,0
209,1.554993,1.148418,HWC,1,1,0,0
2090,2.460895,1.092789,HWC,1,1,0,0
2091,1.556275,1.450264,HWC,1,1,0,0
2096,1.540299,1.743926,MGC,1,1,0,0
2097,1.308833,1.662548,MGC,3,1,0,0
2099,1.255282,1.537829,MGC,1,1,0,0
21,1.072739,1.708414,MGC,1,3,0,0
210,1.406573,1.147226,HWC,5,1,0,0
2100,1.152442,1.297837,MGC,1,1,0,0
2101,1.292093,1.332478,MGC,1,1,0,0
2102,1.336665,1.169689,HWC,4,1,0,0
2104,1.206672,1.481399,MGC,4,1,0,0
2107,1.264392,1.895328,MGC,6,1,0,0
2108,1.196210,1.799370,MGC,1,1,0,0
2109,1.981015,1.092539,HWC,1,1,0,0
211,1.323749,1.550578,MGC,2,1,0,0
2110,1.835768,1.911492,MGC,1,1,0,0
2111,1.309940,1.322073,MGC,1,1,0,0
2112,1.205930,1.936055,MGC,1,1,0,0
2113,1.239494,1.144482,HWC,1,1,0,0
2115,1.542480,1.098752,HWC,1,1,0,0
2116,1.291737,1.471204,MGC,2,1,0,0
2117,1.267297,0.966632,HWC,3,1,0,0
2120,1.338239,1.324736,HWC,2,1,0,0
2121,1.251163,1.186094,HWC,1,1,0,0
2122,1.247861,1.400110,MGC,1,1,0,0
2124,1.321733,2.026145,MGC,1,4,0,0
2125,1.396178,1.602719,MGC,1,1,0,0
2128,1.426112,1.691057,MGC,3,1,0,0
2129,1.352578,1.426809,MGC,1,1,0,0
213,1.456960,1.437793,HWC,2,1,0,0
2130,1.092856,1.601380,MGC,1,1,0,0
2132,1.286799,1.224479,HWC,1,1,0,0
2133,1.489216,1.353708,HWC,3,1,0,0
2134,1.474631,1.814938,MGC,3,3,0,0
2135,1.491007,1.576265,MGC,1,1,0,0
2136,1.581858,2.504481,MGC,2,3,0,0
2137,1.444138,1.601787,MGC,2,3,0,0
2139,1.226285,1.418591,MGC,3,1,0,0
2141,1.506348,2.379130,MGC,1,1,0,0
2145,1.678156,1.634909,HWC,1,1,0,0
2146,1.641673,1.570746,HWC,2,1,0,0
2148,1.347912,1.415138,MGC,1,1,0,0
2149,1.361158,1.640550,MGC,5,1,0,0
2152,1.549573,2.282325,MGC,6,2,0,0
2154,1.479026,1.161644,HWC,1,1,0,0
2155,1.478680,1.186655,HWC,1,1,0,0
2156,1.345038,1.935456,MGC,1,1,0,0
2159,1.375421,1.802527,MGC,1,1,0,0
2160,1.664624,1.610939,HWC,2,1,0,0
2161,1.331115,1.690363,MGC,1,2,0,0
2163,1.121640,1.222974,MGC,1,1,0,0
2164,1.255763,1.567663,MGC,1,1,0,0
2166,1.445076,1.538492,MGC,1,1,0,0
2167,1.391437,1.192475,HWC,1,1,0,0
2168,1.295566,1.429429,MGC,1,1,0,0
217,1.339163,1.181952,HWC,1,1,0,0
2171,1.347151,1.506037,MGC,2,1,0,0
2172,1.348403,1.585668,MGC,5,1,0,0
2174,1.307550,nan,HWC,3,0,0,0
2177,1.435280,1.541773,MGC,3,1,0,0
2178,1.106669,1.398934,MGC,1,1,0,0
2179,1.283758,1.691565,MGC,2,2,0,0
218,1.471578,1.657994,MGC,2,1,0,0
2181,1.134810,1.747031,MGC,1,2,0,0
2182,1.128503,1.561309,MGC,1,1,0,0
2183,1.498259,1.696115,MGC,1,1,0,0
2184,1.229392,nan,HWC,1,0,0,0
2186,1.627114,1.508715,HWC,1,1,0,0
2187,1.359940,1.615505,MGC,1,1,0,0
2188,1.218568,1.601041,MGC,2,1,0,0
2189,1.332029,1.213568,HWC,2,1,0,0
2191,1.431569,1.464977,MGC,4,4,0,0
2192,1.361137,1.630066,MGC,5,2,0,0
2194,1.305388,1.111219,HWC,2,1,0,0
2195,1.210161,1.355961,MGC,1,1,0,0
2196,1.204140,1.416552,MGC,1,1,0,0
2197,1.230386,2.128467,MGC,1,1,0,0
2198,1.719982,1.432887,HWC,2,1,0,0
220,1.409969,1.096469,HWC,1,1,0,0
2200,1.211202,1.371473,MGC,1,1,0,0
2201,1.362826,1.192350,HWC,1,1,0,0
2205,1.406482,1.359644,HWC,1,1,0,0
2207,1.268689,1.353615,MGC,1,1,0,0
2208,1.222132,1.613721,MGC,1,1,0,0
221,1.332580,1.174616,HWC,2,1,0,0
2211,1.260519,1.411129,MGC,1,1,0,0
2212,1.158837,1.641004,MGC,1,1,0,0
2213,1.262251,1.495249,MGC,1,1,0,0
2214,1.271976,2.152644,MGC,1,1,0,0
2215,1.475828,1.157540,HWC,1,1,0,0
2216,1.412824,2.494844,MGC,2,3,0,0
2217,1.552363,1.734287,MGC,1,1,0,0
222,1.492176,1.210665,HWC,1,1,0,0
2221,1.774021,1.139128,HWC,1,1,0,0
2224,1.624669,1.921190,MGC,1,1,0,0
2226,1.380771,1.064720,HWC,1,1,0,0
2228,1.587361,1.538009,HWC,1,1,0,0
2229,1.283749,1.530168,MGC,1,1,0,0
2231,1.328050,2.224588,MGC,1,1,0,0
2236,1.487309,1.723313,MGC,1,1,0,0
2240,1.529360,1.647801,MGC,1,1,0,0
2243,1.748525,1.277791,HWC,1,1,0,0
2244,1.421927,1.492490,MGC,1,2,0,0
2245,1.562664,1.229104,HWC,2,1,0,0
2246,1.594592,1.368671,HWC,1,1,0,0
2247,1.438187,2.005837,MGC,4,1,0,0
2248,1.183523,1.214870,MGC,2,1,0,0
2249,1.202156,1.099596,HWC,2,1,0,0
2250,1.789779,1.309285,HWC,1,1,0,0
2251,1.330694,1.103108,HWC,1,1,0,0
2253,1.309233,1.552805,MGC,1,1,0,0
2257,1.281622,1.587797,MGC,1,1,0,0
2258,1.400763,1.540316,MGC,2,1,0,0
2259,1.111418,2.093610,MGC,5,1,0,0
226,1.501956,1.479818,HWC,3,1,0,0
2260,1.271194,1.530669,MGC,1,1,0,0
2261,1.463552,1.360670,HWC,1,1,0,0
2263,1.248768,1.817244,MGC,3,1,0,0
2265,1.319853,1.199779,HWC,1,1,0,0
2266,1.182455,1.219810,MGC,2,1,0,0
2268,1.431867,1.280964,HWC,1,1,0,0
227,1.136744,1.709303,MGC,1,5,0,0
2270,1.371819,1.842381,MGC,2,2,0,0
2273,1.112990,1.320610,MGC,1,1,0,0
2274,1.286798,1.499690,MGC,2,1,0,0
2275,1.295851,1.181283,HWC,1,1,0,0
2276,1.637918,1.453605,HWC,1,1,0,0
228,1.461579,1.216080,HWC,1,1,0,0
2280,1.885647,1.927026,MGC,1,1,0,0
2281,1.161078,1.492830,MGC,1,1,0,0
2282,1.299510,1.786125,MGC,1,1,0,0
2284,1.392665,1.187303,HWC,1,1,0,0
2288,1.299831,1.695815,MGC,3,1,0,0
229,1.234500,1.576707,MGC,2,1,0,0
2290,1.382890,1.419475,MGC,1,1,0,0
2291,1.220544,1.717008,MGC,1,1,0,0
2292,1.256894,1.087105,HWC,1,1,0,0
2293,1.370013,1.927642,MGC,1,1,0,0
2295,1.478848,1.130886,HWC,1,1,0,0
2298,1.339561,1.907946,MGC,1,2,0,0
2299,1.115102,1.458768,MGC,1,1,0,0
23,1.285253,1.682610,MGC,6,1,0,0
230,1.509576,2.582633,MGC,1,1,0,0
2303,1.374593,1.387732,MGC,2,7,0,0
2305,1.355140,1.188109,HWC,1,1,0,0
2306,1.277533,1.254787,HWC,1,1,0,0
231,1.182606,1.717336,MGC,1,2,0,0
2310,1.409023,1.568898,MGC,1,1,0,0
2313,1.244834,1.119130,HWC,2,1,0,0
2314,1.588903,1.790506,MGC,2,1,0,0
2316,1.437267,1.372971,HWC,2,2,0,0
2317,1.237377,3.217508,MGC,1,1,0,0
2319,1.374932,1.543640,MGC,2,1,0,0
232,1.271259,1.101813,HWC,1,1,0,0
2320,1.251380,1.029623,HWC,1,1,0,0
2322,1.442337,1.570094,MGC,2,2,0,0
2324,1.403650,1.409055,MGC,4,1,0,0
2325,1.349391,2.247709,MGC,1,1,0,0
2326,1.284833,1.609708,MGC,1,1,0,0
2327,1.538868,1.656539,MGC,1,1,0,0
2330,1.296840,2.025143,MGC,1,1,0,0
2331,1.509905,1.430315,HWC,1,1,0,0
2332,1.323993,1.622998,MGC,1,1,0,0
2333,1.386585,1.359256,HWC,1,1,0,0
2334,1.306133,1.552407,MGC,3,2,0,0
2337,1.591017,1.130248,HWC,1,1,0,0
2338,1.177818,1.248246,MGC,2,1,0,0
2339,1.279010,1.305948,MGC,2,1,0,0
2340,1.089985,1.459893,MGC,1,1,0,0
2342,1.298022,1.097352,HWC,1,1,0,0
2343,1.332421,1.634338,MGC,1,1,0,0
2344,1.469371,1.485334,MGC,1,1,0,0
2346,1.628049,1.469222,HWC,1,1,0,0
2347,1.392276,2.698782,MGC,3,4,0,0
2348,1.765040,1.765556,MGC,1,1,0,0
2349,1.325483,1.227910,HWC,2,1,0,0
235,1.471466,1.643703,MGC,1,1,0,0
2350,1.411356,1.132294,HWC,1,1,0,0
2351,1.468969,1.368148,HWC,4,1,0,0
2353,1.472449,1.323479,HWC,1,1,0,0
2354,1.398151,1.442292,MGC,2,1,0,0
2356,1.280208,3.033588,MGC,1,3,0,0
2357,1.228715,1.143588,HWC,1,1,0,0
2358,1.289725,1.419749,MGC,4,1,0,0
2359,1.321181,1.133088,HWC,1,1,0,0
236,1.215715,1.088537,HWC,1,1,0,0
2360,1.459628,1.088077,HWC,1,1,0,0
2361,1.397091,1.205464,HWC,2,1,0,0
2362,1.497592,1.492937,HWC,1,2,0,0
2363,1.993945,1.940680,HWC,2,1,0,0
2367,1.389769,1.573428,MGC,2,1,0,0
2369,1.909836,2.454704,MGC,1,1,0,0
237,1.452206,1.118978,HWC,1,1,0,0
2371,1.395362,1.321957,HWC,1,1,0,0
2372,1.172714,1.400213,MGC,1,1,0,0
2374,1.309908,1.455811,MGC,6,2,0,0
2375,1.342294,1.952127,MGC,1,1,0,0
2376,1.091536,1.106301,MGC,1,1,0,0
2377,1.389590,1.388990,HWC,1,1,0,0
2378,1.343021,1.606421,MGC,1,1,0,0
2379,1.204848,1.161912,HWC,3,1,0,0
2380,1.142952,1.217093,MGC,1,1,0,0
2381,1.162671,1.046754,HWC,1,1,0,0
2382,1.397511,1.614376,MGC,1,1,0,0
2383,1.244650,1.080377,HWC,1,1,0,0
2384,1.219352,1.855232,MGC,1,1,0,0
2385,1.179311,1.410100,MGC,2,1,0,0
2388,1.148484,1.746931,MGC,1,1,0,0
239,1.137316,1.940455,MGC,1,1,0,0
2390,1.595059,1.745317,MGC,2,1,0,0
2391,1.478042,1.574088,MGC,2,2,0,0
2392,1.233646,1.133854,HWC,1,1,0,0
2393,1.241073,1.640045,MGC,1,3,0,0
2395,1.430578,1.962264,MGC,1,1,0,0
2399,1.416865,1.079360,HWC,2,1,0,0
24,1.116515,1.789239,MGC,1,1,0,0
2401,1.232573,1.288797,MGC,1,1,0,0
2402,1.216124,1.139597,HWC,1,1,0,0
2403,1.406177,2.265618,MGC,3,2,0,0
2404,1.668529,1.983853,MGC,1,1,0,0
2405,1.200913,1.887317,MGC,7,2,0,0
2407,1.312686,1.546778,MGC,2,1,0,0
2408,1.173928,nan,HWC,4,0,0,0
2409,1.272466,1.424753,MGC,2,1,0,0
2410,1.961748,1.668998,HWC,1,1,0,0
2411,1.477199,1.807541,MGC,1,2,0,0
2412,1.662882,1.441864,HWC,1,1,0,0
2413,1.247603,1.943217,MGC,4,5,0,0
2416,1.472344,1.303220,HWC,1,1,0,0
2418,1.262202,1.885960,MGC,1,1,0,0
2419,1.592888,1.593291,MGC,1,1,0,0
242,1.575118,1.367925,HWC,3,1,0,0
2422,1.535066,1.397794,HWC,1,1,0,0
2423,1.298244,1.454430,MGC,1,1,0,0
2424,1.287770,1.531504,MGC,1,1,0,0
2427,1.298101,1.232871,HWC,4,1,0,0
2428,1.632986,2.116197,MGC,3,2,0,0
2431,1.240559,1.569554,MGC,1,1,0,0
2435,1.269134,1.020111,HWC,1,1,0,0
2436,1.279479,1.114223,HWC,1,1,0,0
2439,1.608837,1.846444,MGC,2,1,0,0
244,1.895880,1.908879,MGC,1,1,0,0
2440,1.784013,1.650029,HWC,1,1,0,0
2441,1.462932,1.756299,MGC,2,1,0,0
2442,1.260602,1.524380,MGC,2,2,0,0
2443,1.378109,1.107496,HWC,1,1,0,0
2444,1.434944,1.231875,HWC,2,1,0,0
2445,1.325518,1.447356,MGC,2,1,0,0
2447,1.301986,1.401795,MGC,3,1,0,0
2448,1.433643,1.129896,HWC,2,1,0,0
2449,1.393280,1.647941,MGC,1,1,0,0
245,1.545805,1.604563,MGC,1,1,0,0
2451,1.208365,1.217880,MGC,1,1,0,0
2452,1.274975,1.122019,HWC,1,1,0,0
2454,1.256109,1.029866,HWC,2,1,0,0
2455,1.420674,1.128456,HWC,2,1,0,0
2456,1.201555,1.301790,MGC,1,1,0,0
2457,1.270283,1.713751,MGC,2,1,0,0
2458,1.232730,1.707252,MGC,4,2,0,0
2459,1.350346,1.064363,HWC,1,1,0,0
2460,1.244701,1.011662,HWC,1,1,0,0
2463,1.303457,1.291937,HWC,1,1,0,0
2466,1.252803,1.050122,HWC,1,1,0,0
2468,1.437074,1.169746,HWC,1,1,0,0
247,1.312379,1.645934,MGC,1,2,0,0
2470,1.305756,1.386853,MGC,1,1,0,0
2472,1.682698,1.214322,HWC,1,1,0,0
2473,1.247225,1.218840,HWC,2,1,0,0
2475,1.446101,1.125922,HWC,1,1,0,0
2476,1.257251,1.042999,HWC,1,1,0,0
2479,1.307282,1.527374,MGC,3,1,0,0
248,1.317350,1.526093,MGC,4,2,0,0
2480,1.254849,1.732660,MGC,6,1,0,0
2482,1.304728,1.804709,MGC,2,2,0,0
2484,1.456558,1.841674,MGC,2,1,0,0
2485,1.037521,1.121196,MGC,1,1,0,0
2487,1.228750,1.499214,MGC,3,1,0,0
2488,1.610519,1.254852,HWC,1,1,0,0
2489,1.612376,1.812585,MGC,1,1,0,0
249,1.547523,1.120211,HWC,1,1,0,0
2493,1.594360,1.261827,HWC,1,1,0,0
2496,1.451166,2.428467,MGC,1,1,0,0
2498,1.430011,1.441711,MGC,5,1,0,0
2499,1.132738,1.115037,HWC,1,1,0,0
25,1.352333,1.360990,MGC,1,1,0,0
250,1.255948,1.686052,MGC,2,2,0,0
2500,1.414629,1.356258,HWC,2,1,0,0
2501,1.164529,1.229081,MGC,1,1,0,0
2502,1.301236,1.470179,MGC,1,1,0,0
2503,1.180036,1.144155,HWC,1,1,0,0
2505,1.423814,1.390700,HWC,1,1,0,0
2507,1.419710,1.095826,HWC,4,1,0,0
2508,1.291428,1.064133,HWC,1,1,0,0
2509,1.215172,nan,HWC,2,0,0,0
251,1.267759,1.393874,MGC,3,1,0,0
2511,1.140856,1.023384,HWC,1,1,0,0
2512,1.567602,1.153377,HWC,1,1,0,0
2515,1.386908,1.603003,MGC,3,1,0,0
2517,1.349154,1.551546,MGC,1,1,0,0
2518,1.214725,1.148319,HWC,1,1,0,0
2519,1.235008,1.627615,MGC,2,2,0,0
2520,1.206978,1.395205,MGC,3,1,0,0
2521,1.366310,1.562013,MGC,3,1,0,0
2522,1.340475,2.158564,MGC,1,4,0,0
2526,1.635215,1.466733,HWC,1,1,0,0
2528,1.347309,1.587141,MGC,2,1,0,0
253,1.655325,1.716675,MGC,1,1,0,0
2531,1.157415,1.060840,HWC,1,1,0,0
2532,1.226839,1.772799,MGC,4,2,0,0
2534,1.365723,1.705398,MGC,1,2,0,0
2535,1.481782,1.054406,HWC,2,1,0,0
2538,1.297449,1.724278,MGC,1,4,0,0
2540,1.380471,1.149997,HWC,1,1,0,0
2541,1.375954,1.089419,HWC,2,1,0,0
2542,1.203089,1.881268,MGC,4,1,0,0
2543,1.300394,1.535139,MGC,1,1,0,0
2546,1.391677,1.846354,MGC,2,3,0,0
2547,1.326756,1.581472,MGC,3,1,0,0
2548,1.421275,1.049866,HWC,1,1,0,0
2549,1.405066,1.499221,MGC,1,1,0,0
255,1.410093,1.604967,MGC,1,1,0,0
2550,1.564227,1.325311,HWC,1,1,0,0
2552,1.236193,1.605394,MGC,1,1,0,0
2553,1.401921,1.814427,MGC,4,1,0,0
2554,1.167747,1.261385,MGC,1,1,0,0
2555,1.504734,1.500087,HWC,3,1,0,0
2556,1.172256,1.084211,HWC,1,1,0,0
2557,1.307766,1.139020,HWC,1,1,0,0
2558,1.343532,1.990175,MGC,1,1,0,0
256,1.508098,2.584453,MGC,1,4,0,0
2560,1.272592,1.393470,MGC,1,1,0,0
2561,1.408676,1.951241,MGC,1,1,0,0
2564,1.807467,1.780945,HWC,2,1,0,0
2565,1.412985,1.106982,HWC,1,1,0,0
2566,1.246408,1.145413,HWC,2,1,0,0
2567,1.229662,1.466082,MGC,1,1,0,0
2568,1.314052,1.836247,MGC,3,1,0,0
2571,1.266984,1.566670,MGC,1,1,0,0
2573,1.455137,1.383128,HWC,2,1,0,0
2575,1.407084,1.580089,MGC,1,1,0,0
2576,1.601822,2.172024,MGC,2,1,0,0
2578,1.319359,1.786268,MGC,2,2,0,0
2579,1.553987,1.530755,HWC,1,6,0,0
2580,1.319575,1.880965,MGC,1,1,0,0
2582,1.291124,1.589769,MGC,2,2,0,0
2583,1.406055,1.300221,HWC,1,1,0,0
2584,1.669738,1.536871,HWC,1,1,0,0
2585,1.323020,1.573315,MGC,3,2,0,0
2586,1.295153,1.406878,MGC,2,1,0,0
259,1.298521,1.709149,MGC,1,2,0,0
