line_num,role,chunk_idx,n_tokens,low_conf,npr,orig_logrank,mean_p_logrank
3776,human,0,128,0,1.188053,0.918166,1.090830
3776,human,1,17,0,1.148920,2.250927,2.586136
3776,lm,0,128,0,3.169333,0.100007,0.316957
3776,lm,1,110,0,2.392072,0.146010,0.349267
3777,human,0,46,0,1.292493,1.241492,1.604620
3777,lm,0,48,0,1.683371,0.481967,0.811329
3778,human,0,55,0,1.999114,0.223793,0.447388
3778,lm,0,62,0,2.119198,0.201469,0.426954
378,human,0,109,0,1.313338,0.834177,1.095556
378,lm,0,66,0,1.647437,0.542307,0.893417
3781,human,0,67,0,1.927577,0.475677,0.916905
3781,lm,0,20,0,1.278577,0.804837,1.029046
3782,human,0,37,0,1.167230,1.066271,1.244584
3782,lm,0,6,0,1.078666,1.497323,1.615112
3784,human,0,123,0,1.308885,0.701067,0.917616
3784,lm,0,73,0,1.378525,0.760110,1.047831
3785,human,0,128,0,1.369461,0.748028,1.024396
3785,human,1,74,0,1.234469,1.223356,1.510195
3785,lm,0,116,0,1.826533,0.389794,0.711971
3788,human,0,52,0,1.428858,0.788948,1.127294
3788,lm,0,39,0,1.748972,0.424468,0.742382
379,human,0,128,0,1.371023,0.729728,1.000474
379,human,1,38,0,1.166649,1.168210,1.362891
379,lm,0,10,0,1.083411,1.764773,1.911975
3793,human,0,128,0,1.260926,0.827583,1.043520
3793,human,1,128,0,1.335462,0.876986,1.171182
3793,human,2,128,0,1.209111,1.114607,1.347684
3793,human,3,128,0,1.206701,1.125913,1.358640
3793,human,4,95,0,1.549732,0.670809,1.039574
3793,lm,0,30,0,1.290107,0.878326,1.133135
3796,human,0,128,0,1.347447,0.656746,0.884931
3796,human,1,128,0,1.437617,0.359037,0.516158
3796,human,2,76,0,1.683677,0.532379,0.896354
3796,lm,0,128,0,1.921645,0.363596,0.698703
3796,lm,1,56,0,1.804146,0.712436,1.285339
3798,human,0,25,0,1.357576,0.861145,1.169069
3798,lm,0,128,0,2.188357,0.249513,0.546023
3798,lm,1,128,0,1.895405,0.098445,0.186593
3798,lm,2,3,0,1.014214,1.955365,1.983160
3799,human,0,32,0,1.371217,0.705707,0.967678
3799,lm,0,18,0,1.367783,0.710436,0.971722
38,human,0,38,0,1.193098,1.151903,1.374333
38,lm,0,70,0,2.311043,0.206027,0.476137
380,human,0,128,0,1.585102,0.770625,1.221520
380,human,1,128,0,1.387961,0.694755,0.964293
380,human,2,100,0,1.351617,0.744186,1.005854
380,lm,0,46,0,1.629482,0.870108,1.417826
3800,human,0,128,0,1.466784,0.642137,0.941877
3800,human,1,128,0,1.423882,0.697685,0.993422
3800,human,2,128,0,1.327506,0.976787,1.296690
3800,human,3,23,0,1.116380,1.724347,1.925027
3800,lm,0,77,0,2.306453,0.313069,0.722078
3801,human,0,36,0,1.383831,0.872265,1.207068
3801,lm,0,11,0,1.097278,1.842312,2.021528
3802,human,0,128,0,1.241962,1.371941,1.703898
3802,human,1,128,0,1.263461,0.725902,0.917149
3802,human,2,128,0,1.180665,1.314168,1.551592
3802,human,3,128,0,1.301420,0.757042,0.985230
3802,human,4,117,0,1.192114,1.159265,1.381976
3802,lm,0,55,0,1.222125,1.570106,1.918866
3803,human,0,21,0,1.433937,1.111494,1.593812
3803,lm,0,21,0,1.484359,1.067268,1.584210
3804,human,0,128,0,1.257541,1.303237,1.638874
3804,human,1,128,0,1.286306,1.098880,1.413496
3804,human,2,128,0,1.270104,1.587175,2.015877
3804,human,3,128,0,1.258087,1.014488,1.276314
3804,human,4,128,0,1.292555,2.139584,2.765531
3804,human,5,128,0,1.145298,1.544553,1.768973
3804,human,6,128,0,1.133506,2.044844,2.317842
3804,human,7,44,0,1.282811,1.386147,1.778165
3804,lm,0,75,0,1.446406,0.856894,1.239417
3805,human,0,128,0,1.343665,0.689783,0.926836
